show_id,pageid,title,url,date_raw,date,year,month,day,venue,location,city,region,tour,all_tours,show_type,act,region_category,has_video,has_audio,incomplete_setlist,incomplete_article,is_solo,n_songs,revid
"2015-10-03_-_Neighborhood_Theatre_-_Charlotte,_NC",4852,"2015-10-03 - Neighborhood Theatre - Charlotte, NC",https://themountaingoats.fandom.com/wiki/2015-10-03_-_Neighborhood_Theatre_-_Charlotte%2C_NC,2015-10-03,2015-10-03,2015.0,10.0,3.0,Neighborhood Theatre,"Charlotte, NC",Charlotte,NC,"By, For, and About the Trees Southeastern Fall Tour 2015","By, For, and About the Trees Southeastern Fall Tour 2015",,The Mountain Goats,North Carolina,True,False,False,False,False,23,34867
"2015-10-04_-_Saturn_-_Birmingham,_AL",4853,"2015-10-04 - Saturn - Birmingham, AL",https://themountaingoats.fandom.com/wiki/2015-10-04_-_Saturn_-_Birmingham%2C_AL,2015-10-04,2015-10-04,2015.0,10.0,4.0,Saturn,"Birmingham, AL",Birmingham,AL,"By, For, and About the Trees Southeastern Fall Tour 2015","By, For, and About the Trees Southeastern Fall Tour 2015",,The Mountain Goats,Alabama,True,False,False,False,False,22,31709
"2015-10-05_-_40_Watt_Club_-_Athens,_GA",4854,"2015-10-05 - 40 Watt Club - Athens, GA",https://themountaingoats.fandom.com/wiki/2015-10-05_-_40_Watt_Club_-_Athens%2C_GA,2015-10-05,2015-10-05,2015.0,10.0,5.0,40 Watt Club,"Athens, GA",Athens,GA,"By, For, and About the Trees Southeastern Fall Tour 2015","By, For, and About the Trees Southeastern Fall Tour 2015",,The Mountain Goats,Georgia,False,False,False,False,False,22,21675
"2015-10-07_-_Culture_Room_-_Ft._Lauderdale,_FL",4855,"2015-10-07 - Culture Room - Ft. Lauderdale, FL",https://themountaingoats.fandom.com/wiki/2015-10-07_-_Culture_Room_-_Ft._Lauderdale%2C_FL,2015-10-07,2015-10-07,2015.0,10.0,7.0,Culture Room,"Ft. Lauderdale, FL",Ft. Lauderdale,FL,"By, For, and About the Trees Southeastern Fall Tour 2015","By, For, and About the Trees Southeastern Fall Tour 2015",,The Mountain Goats,Florida,False,False,False,False,False,20,21733
"2015-10-08_-_The_Beacham_Theatre_-_Orlando,_FL",4856,"2015-10-08 - The Beacham Theatre - Orlando, FL",https://themountaingoats.fandom.com/wiki/2015-10-08_-_The_Beacham_Theatre_-_Orlando%2C_FL,2015-10-08,2015-10-08,2015.0,10.0,8.0,The Beacham Theatre,"Orlando, FL",Orlando,FL,"By, For, and About the Trees Southeastern Fall Tour 2015","By, For, and About the Trees Southeastern Fall Tour 2015",,The Mountain Goats,Florida,False,False,False,False,False,21,21756
"2015-10-09_-_Colonial_Quarter_-_St._Augustine,_FL",4857,"2015-10-09 - Colonial Quarter - St. Augustine, FL",https://themountaingoats.fandom.com/wiki/2015-10-09_-_Colonial_Quarter_-_St._Augustine%2C_FL,2015-10-09,2015-10-09,2015.0,10.0,9.0,Colonial Quarter,"St. Augustine, FL",St. Augustine,FL,"By, For, and About the Trees Southeastern Fall Tour 2015","By, For, and About the Trees Southeastern Fall Tour 2015",,The Mountain Goats,Florida,True,False,False,True,False,20,34868
"2015-10-09_-_Sing_Out_Loud_Session_-_The_Pirate_Museum_-_St._Augustine,_FL",4981,"2015-10-09 - Sing Out Loud Session - The Pirate Museum - St. Augustine, FL",https://themountaingoats.fandom.com/wiki/2015-10-09_-_Sing_Out_Loud_Session_-_The_Pirate_Museum_-_St._Augustine%2C_FL,2015-10-09,2015-10-09,2015.0,10.0,9.0,Sing Out Loud Session - The Pirate Museum,"St. Augustine, FL",St. Augustine,FL,,,,The Mountain Goats,Florida,True,False,False,False,False,1,24177
"2015-10-10_-_The_Orpheum_-_Tampa,_FL",4858,"2015-10-10 - The Orpheum - Tampa, FL",https://themountaingoats.fandom.com/wiki/2015-10-10_-_The_Orpheum_-_Tampa%2C_FL,2015-10-10,2015-10-10,2015.0,10.0,10.0,The Orpheum,"Tampa, FL",Tampa,FL,"By, For, and About the Trees Southeastern Fall Tour 2015","By, For, and About the Trees Southeastern Fall Tour 2015",,The Mountain Goats,Florida,True,False,False,False,False,22,39137
"2015-11-05_-_Big_Arts_Schein_Performance_Hall_-_Sanibel_Island_Writer's_Conference_-_Sanibel,_FL",4928,"2015-11-05 - Big Arts Schein Performance Hall - Sanibel Island Writer's Conference - Sanibel, FL",https://themountaingoats.fandom.com/wiki/2015-11-05_-_Big_Arts_Schein_Performance_Hall_-_Sanibel_Island_Writer%27s_Conference_-_Sanibel%2C_FL,2015-11-05,2015-11-05,2015.0,11.0,5.0,Big Arts Schein Performance Hall - Sanibel Island Writer's Conference,"Sanibel, FL",Sanibel,FL,,,,The Mountain Goats,Florida,True,False,False,False,False,18,31701
"2015-11-12_-_Brudenell_Social_Club_-_Leeds,_England",4664,"2015-11-12 - Brudenell Social Club - Leeds, England",https://themountaingoats.fandom.com/wiki/2015-11-12_-_Brudenell_Social_Club_-_Leeds%2C_England,2015-11-12,2015-11-12,2015.0,11.0,12.0,Brudenell Social Club,"Leeds, England",Leeds,England,European Tour 2015,European Tour 2015,,The Mountain Goats,England,True,False,False,False,False,19,23910
"2015-11-13_-_Art_School_-_Glasgow,_Scotland",4665,"2015-11-13 - Art School - Glasgow, Scotland",https://themountaingoats.fandom.com/wiki/2015-11-13_-_Art_School_-_Glasgow%2C_Scotland,2015-11-13,2015-11-13,2015.0,11.0,13.0,Art School,"Glasgow, Scotland",Glasgow,Scotland,European Tour 2015,European Tour 2015,,The Mountain Goats,Scotland,False,False,False,False,False,20,23735
"2015-11-14_-_The_Green_Room_-_Newstalk_-_Dublin,_Ireland",4946,"2015-11-14 - The Green Room - Newstalk - Dublin, Ireland",https://themountaingoats.fandom.com/wiki/2015-11-14_-_The_Green_Room_-_Newstalk_-_Dublin%2C_Ireland,2015-11-14,2015-11-14,2015.0,11.0,14.0,The Green Room - Newstalk,"Dublin, Ireland",Dublin,Ireland,European Tour 2015,European Tour 2015,,The Mountain Goats,Ireland,False,False,False,False,False,2,31698
"2015-11-14_-_Whelan's_-_Dublin,_Ireland",4666,"2015-11-14 - Whelan's - Dublin, Ireland",https://themountaingoats.fandom.com/wiki/2015-11-14_-_Whelan%27s_-_Dublin%2C_Ireland,2015-11-14,2015-11-14,2015.0,11.0,14.0,Whelan's,"Dublin, Ireland",Dublin,Ireland,European Tour 2015,European Tour 2015,,The Mountain Goats,Ireland,True,False,False,False,False,19,31695
"2015-11-15_-_Gorilla_-_Manchester,_England",4667,"2015-11-15 - Gorilla - Manchester, England",https://themountaingoats.fandom.com/wiki/2015-11-15_-_Gorilla_-_Manchester%2C_England,2015-11-15,2015-11-15,2015.0,11.0,15.0,Gorilla,"Manchester, England",Manchester,England,European Tour 2015,European Tour 2015,,The Mountain Goats,England,False,False,False,False,False,19,23805
"2015-11-17_-_Trinity_-_Bristol,_England",4668,"2015-11-17 - Trinity - Bristol, England",https://themountaingoats.fandom.com/wiki/2015-11-17_-_Trinity_-_Bristol%2C_England,2015-11-17,2015-11-17,2015.0,11.0,17.0,Trinity,"Bristol, England",Bristol,England,European Tour 2015,European Tour 2015,,The Mountain Goats,England,True,False,False,False,False,21,24016
"2015-11-18_-_Komedia_-_Brighton,_England",4669,"2015-11-18 - Komedia - Brighton, England",https://themountaingoats.fandom.com/wiki/2015-11-18_-_Komedia_-_Brighton%2C_England,2015-11-18,2015-11-18,2015.0,11.0,18.0,Komedia,"Brighton, England",Brighton,England,European Tour 2015,European Tour 2015,,The Mountain Goats,England,True,False,False,False,False,20,25972
"2015-11-19_-_O2_Shepherd's_Bush_Empire_-_London,_England",4670,"2015-11-19 - O2 Shepherd's Bush Empire - London, England",https://themountaingoats.fandom.com/wiki/2015-11-19_-_O2_Shepherd%27s_Bush_Empire_-_London%2C_England,2015-11-19,2015-11-19,2015.0,11.0,19.0,O2 Shepherd's Bush Empire,"London, England",London,England,European Tour 2015,European Tour 2015,,The Mountain Goats,England,True,False,False,False,False,21,34656
"2015-11-20_-_Autumn_Falls_Festival_-_Le_Botanique_-_Brussels,_Belgium",4739,"2015-11-20 - Autumn Falls Festival - Le Botanique - Brussels, Belgium",https://themountaingoats.fandom.com/wiki/2015-11-20_-_Autumn_Falls_Festival_-_Le_Botanique_-_Brussels%2C_Belgium,2015-11-20,2015-11-20,2015.0,11.0,20.0,Autumn Falls Festival - Le Botanique,"Brussels, Belgium",Brussels,Belgium,European Tour 2015,European Tour 2015,festival,The Mountain Goats,Belgium,False,False,False,False,False,20,26610
"2015-11-22_-_Paradiso_Noord,_Tolhuistuin_-_Amsterdam,_Netherlands",4720,"2015-11-22 - Paradiso Noord, Tolhuistuin - Amsterdam, Netherlands",https://themountaingoats.fandom.com/wiki/2015-11-22_-_Paradiso_Noord%2C_Tolhuistuin_-_Amsterdam%2C_Netherlands,2015-11-22,2015-11-22,2015.0,11.0,22.0,"Paradiso Noord, Tolhuistuin","Amsterdam, Netherlands",Amsterdam,Netherlands,European Tour 2015,European Tour 2015,,The Mountain Goats,The Netherlands,False,False,False,False,False,20,26698
"2015-11-23_-_Heliogàbal_-_Barcelona,_Spain",4932,"2015-11-23 - Heliogàbal - Barcelona, Spain",https://themountaingoats.fandom.com/wiki/2015-11-23_-_Heliog%C3%A0bal_-_Barcelona%2C_Spain,2015-11-23,2015-11-23,2015.0,11.0,23.0,Heliogàbal,"Barcelona, Spain",Barcelona,Spain,European Tour 2015,European Tour 2015,,The Mountain Goats,Spain,False,False,False,True,False,17,24012
"2016-02-24_-_Sidebar_Theatre_-_Tallahassee,_FL",4954,"2016-02-24 - Sidebar Theatre - Tallahassee, FL",https://themountaingoats.fandom.com/wiki/2016-02-24_-_Sidebar_Theatre_-_Tallahassee%2C_FL,2016-02-24,2016-02-24,2016.0,2.0,24.0,Sidebar Theatre,"Tallahassee, FL",Tallahassee,FL,Winter/Spring Tour 2016,Winter/Spring Tour 2016,,The Mountain Goats,Florida,False,False,False,False,False,19,27773
"2016-02-25_-_High_Dive_-_Gainesville,_FL",4955,"2016-02-25 - High Dive - Gainesville, FL",https://themountaingoats.fandom.com/wiki/2016-02-25_-_High_Dive_-_Gainesville%2C_FL,2016-02-25,2016-02-25,2016.0,2.0,25.0,High Dive,"Gainesville, FL",Gainesville,FL,Winter/Spring Tour 2016,Winter/Spring Tour 2016,,The Mountain Goats,Florida,True,False,False,False,False,21,41913
"2016-02-27_-_Noise_Pop_2016_-_Swedish_American_Hall_-_San_Francisco,_CA",4943,"2016-02-27 - Noise Pop 2016 - Swedish American Hall - San Francisco, CA",https://themountaingoats.fandom.com/wiki/2016-02-27_-_Noise_Pop_2016_-_Swedish_American_Hall_-_San_Francisco%2C_CA,2016-02-27,2016-02-27,2016.0,2.0,27.0,Noise Pop 2016 - Swedish American Hall,"San Francisco, CA",San Francisco,CA,Winter/Spring Tour 2016,Winter/Spring Tour 2016,festival,The Mountain Goats,California,True,False,False,False,True,20,39001
"2016-02-28_-_Noise_Pop_2016_-_Swedish_American_Hall_-_San_Francisco,_CA",4944,"2016-02-28 - Noise Pop 2016 - Swedish American Hall - San Francisco, CA",https://themountaingoats.fandom.com/wiki/2016-02-28_-_Noise_Pop_2016_-_Swedish_American_Hall_-_San_Francisco%2C_CA,2016-02-28,2016-02-28,2016.0,2.0,28.0,Noise Pop 2016 - Swedish American Hall,"San Francisco, CA",San Francisco,CA,Winter/Spring Tour 2016,Winter/Spring Tour 2016,festival,The Mountain Goats,California,True,False,False,False,True,23,39000
"2016-03-01_-_The_Depot_-_Humboldt_State_University_-_Arcata,_CA",4974,"2016-03-01 - The Depot - Humboldt State University - Arcata, CA",https://themountaingoats.fandom.com/wiki/2016-03-01_-_The_Depot_-_Humboldt_State_University_-_Arcata%2C_CA,2016-03-01,2016-03-01,2016.0,3.0,1.0,The Depot - Humboldt State University,"Arcata, CA",Arcata,CA,Winter/Spring Tour 2016,Winter/Spring Tour 2016,,The Mountain Goats,California,True,False,False,True,False,16,39927
"2016-03-25_-_The_Pour_House_Music_Hall_-_Raleigh,_NC",5029,"2016-03-25 - The Pour House Music Hall - Raleigh, NC",https://themountaingoats.fandom.com/wiki/2016-03-25_-_The_Pour_House_Music_Hall_-_Raleigh%2C_NC,2016-03-25,2016-03-25,2016.0,3.0,25.0,The Pour House Music Hall,"Raleigh, NC",Raleigh,NC,,,,The Mountain Goats,North Carolina,False,False,False,False,False,8,24540
"2016-03-31_-_The_Music_of_David_Bowie_-_Carnegie_Hall_-_New_York,_NY",4993,"2016-03-31 - The Music of David Bowie - Carnegie Hall - New York, NY",https://themountaingoats.fandom.com/wiki/2016-03-31_-_The_Music_of_David_Bowie_-_Carnegie_Hall_-_New_York%2C_NY,2016-03-31,2016-03-31,2016.0,3.0,31.0,The Music of David Bowie - Carnegie Hall,"New York, NY",New York,NY,,,,The Mountain Goats,New York,False,False,False,False,False,1,31682
"2016-04-01_-_Bearsville_Theater_-_Woodstock,_NY",5033,"2016-04-01 - Bearsville Theater - Woodstock, NY",https://themountaingoats.fandom.com/wiki/2016-04-01_-_Bearsville_Theater_-_Woodstock%2C_NY,2016-04-01,2016-04-01,2016.0,4.0,1.0,Bearsville Theater,"Woodstock, NY",Woodstock,NY,Brine Crypt Exodus Tour 2016,Brine Crypt Exodus Tour 2016,,The Mountain Goats,New York,False,False,False,False,False,21,24593
"2016-04-02_-_College_Street_Music_Hall_-_New_Haven,_CT",4956,"2016-04-02 - College Street Music Hall - New Haven, CT",https://themountaingoats.fandom.com/wiki/2016-04-02_-_College_Street_Music_Hall_-_New_Haven%2C_CT,2016-04-02,2016-04-02,2016.0,4.0,2.0,College Street Music Hall,"New Haven, CT",New Haven,CT,Brine Crypt Exodus Tour 2016,Brine Crypt Exodus Tour 2016,,The Mountain Goats,Connecticut,False,False,False,False,False,20,25406
"2016-04-03_-_Columbus_Theatre_-_Providence,_RI",4959,"2016-04-03 - Columbus Theatre - Providence, RI",https://themountaingoats.fandom.com/wiki/2016-04-03_-_Columbus_Theatre_-_Providence%2C_RI,2016-04-03,2016-04-03,2016.0,4.0,3.0,Columbus Theatre,"Providence, RI",Providence,RI,Brine Crypt Exodus Tour 2016,Brine Crypt Exodus Tour 2016,,The Mountain Goats,Rhode Island,True,False,False,False,False,21,36092
"2016-04-04_-_Port_City_Music_Hall_-_Portland,_ME",4958,"2016-04-04 - Port City Music Hall - Portland, ME",https://themountaingoats.fandom.com/wiki/2016-04-04_-_Port_City_Music_Hall_-_Portland%2C_ME,2016-04-04,2016-04-04,2016.0,4.0,4.0,Port City Music Hall,"Portland, ME",Portland,ME,Brine Crypt Exodus Tour 2016,Brine Crypt Exodus Tour 2016,,The Mountain Goats,Maine,False,False,False,False,False,22,24703
"2016-04-06_-_Asbury_Hall_-_Buffalo,_NY",4961,"2016-04-06 - Asbury Hall - Buffalo, NY",https://themountaingoats.fandom.com/wiki/2016-04-06_-_Asbury_Hall_-_Buffalo%2C_NY,2016-04-06,2016-04-06,2016.0,4.0,6.0,Asbury Hall,"Buffalo, NY",Buffalo,NY,Brine Crypt Exodus Tour 2016,Brine Crypt Exodus Tour 2016,,The Mountain Goats,New York,True,False,False,False,False,22,31110
"2016-04-07_-_Beachland_Ballroom_-_Cleveland,_OH",4960,"2016-04-07 - Beachland Ballroom - Cleveland, OH",https://themountaingoats.fandom.com/wiki/2016-04-07_-_Beachland_Ballroom_-_Cleveland%2C_OH,2016-04-07,2016-04-07,2016.0,4.0,7.0,Beachland Ballroom,"Cleveland, OH",Cleveland,OH,Brine Crypt Exodus Tour 2016,Brine Crypt Exodus Tour 2016,,The Mountain Goats,Ohio,False,False,False,False,False,22,24779
"2016-04-08_-_The_Blind_Pig_-_Ann_Arbor,_MI",4962,"2016-04-08 - The Blind Pig - Ann Arbor, MI",https://themountaingoats.fandom.com/wiki/2016-04-08_-_The_Blind_Pig_-_Ann_Arbor%2C_MI,2016-04-08,2016-04-08,2016.0,4.0,8.0,The Blind Pig,"Ann Arbor, MI",Ann Arbor,MI,Brine Crypt Exodus Tour 2016,Brine Crypt Exodus Tour 2016,,The Mountain Goats,Michigan,True,False,False,False,False,20,31674
"2016-04-09_-_The_Vogue_-_Indianapolis,_IN",4963,"2016-04-09 - The Vogue - Indianapolis, IN",https://themountaingoats.fandom.com/wiki/2016-04-09_-_The_Vogue_-_Indianapolis%2C_IN,2016-04-09,2016-04-09,2016.0,4.0,9.0,The Vogue,"Indianapolis, IN",Indianapolis,IN,Brine Crypt Exodus Tour 2016,Brine Crypt Exodus Tour 2016,,The Mountain Goats,Indiana,True,False,False,False,False,21,31667
"2016-04-11_-_City_Winery_-_Chicago,_IL",4964,"2016-04-11 - City Winery - Chicago, IL",https://themountaingoats.fandom.com/wiki/2016-04-11_-_City_Winery_-_Chicago%2C_IL,2016-04-11,2016-04-11,2016.0,4.0,11.0,City Winery,"Chicago, IL",Chicago,IL,Brine Crypt Exodus Tour 2016,Brine Crypt Exodus Tour 2016,,The Mountain Goats,Illinois,True,False,False,False,False,21,25409
"2016-04-11_-_Yak-Zies_-_Chicago,_IL",5716,"2016-04-11 - Yak-Zies - Chicago, IL",https://themountaingoats.fandom.com/wiki/2016-04-11_-_Yak-Zies_-_Chicago%2C_IL,2016-04-11,2016-04-11,2016.0,4.0,11.0,Yak-Zies,"Chicago, IL",Chicago,IL,,,,The Mountain Goats,Illinois,True,False,False,False,False,2,31637
"2016-04-12_-_City_Winery_-_Chicago,_IL",4965,"2016-04-12 - City Winery - Chicago, IL",https://themountaingoats.fandom.com/wiki/2016-04-12_-_City_Winery_-_Chicago%2C_IL,2016-04-12,2016-04-12,2016.0,4.0,12.0,City Winery,"Chicago, IL",Chicago,IL,Brine Crypt Exodus Tour 2016,Brine Crypt Exodus Tour 2016,,The Mountain Goats,Illinois,False,False,False,False,False,21,24899
"2016-04-13_-_City_Winery_-_Chicago,_IL",4966,"2016-04-13 - City Winery - Chicago, IL",https://themountaingoats.fandom.com/wiki/2016-04-13_-_City_Winery_-_Chicago%2C_IL,2016-04-13,2016-04-13,2016.0,4.0,13.0,City Winery,"Chicago, IL",Chicago,IL,Brine Crypt Exodus Tour 2016,Brine Crypt Exodus Tour 2016,,The Mountain Goats,Illinois,True,False,False,False,False,23,31661
"2016-04-14_-_Covenant_Fine_Arts_Center_-_Calvin_College_-_Grand_Rapids,_MI",4967,"2016-04-14 - Covenant Fine Arts Center - Calvin College - Grand Rapids, MI",https://themountaingoats.fandom.com/wiki/2016-04-14_-_Covenant_Fine_Arts_Center_-_Calvin_College_-_Grand_Rapids%2C_MI,2016-04-14,2016-04-14,2016.0,4.0,14.0,Covenant Fine Arts Center - Calvin College,"Grand Rapids, MI",Grand Rapids,MI,Brine Crypt Exodus Tour 2016,Brine Crypt Exodus Tour 2016,,The Mountain Goats,Michigan,True,False,False,False,False,18,31657
"2016-04-16_-_Strand-Capitol_Performing_Arts_Center_-_York,_PA",4968,"2016-04-16 - Strand-Capitol Performing Arts Center - York, PA",https://themountaingoats.fandom.com/wiki/2016-04-16_-_Strand-Capitol_Performing_Arts_Center_-_York%2C_PA,2016-04-16,2016-04-16,2016.0,4.0,16.0,Strand-Capitol Performing Arts Center,"York, PA",York,PA,Brine Crypt Exodus Tour 2016,Brine Crypt Exodus Tour 2016,,The Mountain Goats,Pennsylvania,False,False,False,False,False,25,27870
"2016-04-17_-_City_Winery_-_New_York,_NY",4969,"2016-04-17 - City Winery - New York, NY",https://themountaingoats.fandom.com/wiki/2016-04-17_-_City_Winery_-_New_York%2C_NY,2016-04-17,2016-04-17,2016.0,4.0,17.0,City Winery,"New York, NY",New York,NY,Brine Crypt Exodus Tour 2016,Brine Crypt Exodus Tour 2016,,The Mountain Goats,New York,False,False,False,False,False,22,27907
"2016-04-18_-_City_Winery_-_New_York,_NY",4970,"2016-04-18 - City Winery - New York, NY",https://themountaingoats.fandom.com/wiki/2016-04-18_-_City_Winery_-_New_York%2C_NY,2016-04-18,2016-04-18,2016.0,4.0,18.0,City Winery,"New York, NY",New York,NY,Brine Crypt Exodus Tour 2016,Brine Crypt Exodus Tour 2016,,The Mountain Goats,New York,False,False,False,False,False,24,25106
"2016-04-19_-_City_Winery_-_New_York,_NY",4971,"2016-04-19 - City Winery - New York, NY",https://themountaingoats.fandom.com/wiki/2016-04-19_-_City_Winery_-_New_York%2C_NY,2016-04-19,2016-04-19,2016.0,4.0,19.0,City Winery,"New York, NY",New York,NY,Brine Crypt Exodus Tour 2016,Brine Crypt Exodus Tour 2016,,The Mountain Goats,New York,True,False,False,False,False,24,31651
"2016-05-12_-_The_Pinhook_-_Durham,_NC",5076,"2016-05-12 - The Pinhook - Durham, NC",https://themountaingoats.fandom.com/wiki/2016-05-12_-_The_Pinhook_-_Durham%2C_NC,2016-05-12,2016-05-12,2016.0,5.0,12.0,The Pinhook,"Durham, NC",Durham,NC,,,,The Mountain Goats,North Carolina,True,False,False,False,True,20,34869
"2016-07-22_-_Subterranean_-_Chicago,_IL",5069,"2016-07-22 - Subterranean - Chicago, IL",https://themountaingoats.fandom.com/wiki/2016-07-22_-_Subterranean_-_Chicago%2C_IL,2016-07-22,2016-07-22,2016.0,7.0,22.0,Subterranean,"Chicago, IL",Chicago,IL,,,,The Mountain Goats,Illinois,True,False,False,False,False,19,36152
"2016-07-23_-_Wicker_Park_Festival_-_Chicago,_IL",5121,"2016-07-23 - Wicker Park Festival - Chicago, IL",https://themountaingoats.fandom.com/wiki/2016-07-23_-_Wicker_Park_Festival_-_Chicago%2C_IL,2016-07-23,2016-07-23,2016.0,7.0,23.0,Wicker Park Festival,"Chicago, IL",Chicago,IL,,,festival,The Mountain Goats,Illinois,False,False,False,False,False,13,26613
"2016-09-01_-_The_State_Theatre_-_Falls_Church,_VA",5138,"2016-09-01 - The State Theatre - Falls Church, VA",https://themountaingoats.fandom.com/wiki/2016-09-01_-_The_State_Theatre_-_Falls_Church%2C_VA,2016-09-01,2016-09-01,2016.0,9.0,1.0,The State Theatre,"Falls Church, VA",Falls Church,VA,,,,The Mountain Goats,Virginia,True,False,False,False,False,20,35022
"2016-09-02_-_Ace_of_Cups_-_Columbus,_OH",5139,"2016-09-02 - Ace of Cups - Columbus, OH",https://themountaingoats.fandom.com/wiki/2016-09-02_-_Ace_of_Cups_-_Columbus%2C_OH,2016-09-02,2016-09-02,2016.0,9.0,2.0,Ace of Cups,"Columbus, OH",Columbus,OH,,,,The Mountain Goats,Ohio,False,False,False,False,False,18,26163
"2016-09-03_-_Mr._Small's_-_Millvale,_PA",5140,"2016-09-03 - Mr. Small's - Millvale, PA",https://themountaingoats.fandom.com/wiki/2016-09-03_-_Mr._Small%27s_-_Millvale%2C_PA,2016-09-03,2016-09-03,2016.0,9.0,3.0,Mr. Small's,"Millvale, PA",Millvale,PA,,,,The Mountain Goats,Pennsylvania,False,False,False,False,False,22,27816
"2016-09-18_-_Rams_Head_Live_-_Baltimore,_MD",5055,"2016-09-18 - Rams Head Live - Baltimore, MD",https://themountaingoats.fandom.com/wiki/2016-09-18_-_Rams_Head_Live_-_Baltimore%2C_MD,2016-09-18,2016-09-18,2016.0,9.0,18.0,Rams Head Live,"Baltimore, MD",Baltimore,MD,We Who Walk Behind the Rows Fall Tour 2016,We Who Walk Behind the Rows Fall Tour 2016,,The Mountain Goats,Maryland,True,False,False,False,False,23,26732
"2016-09-19_-_The_National_-_Richmond,_VA",5054,"2016-09-19 - The National - Richmond, VA",https://themountaingoats.fandom.com/wiki/2016-09-19_-_The_National_-_Richmond%2C_VA,2016-09-19,2016-09-19,2016.0,9.0,19.0,The National,"Richmond, VA",Richmond,VA,We Who Walk Behind the Rows Fall Tour 2016,We Who Walk Behind the Rows Fall Tour 2016|Fall Tour 2016,,The Mountain Goats,Virginia,False,False,False,False,False,22,26229
