show_id,date,song_key,p_model,surprisal
"2024-10-16_-_Barrymore_Theatre_-_Madison,_WI",2024-10-16,Going to Wisconsin,0.0005633596979331393,7.481592238745656
"2024-10-13_-_Taft_Theatre_-_Cincinnati,_OH",2024-10-13,Song for Roger Maris,0.0006426047302075249,7.349980750264596
"2023-12-03_-_Aura_-_Portland,_ME",2023-12-03,Born Ready,0.0006803915828181694,7.292842068450644
"2023-09-19_-_Brooklyn_Made_-_New_York,_NY",2023-09-19,All Devils Here Now,0.0007502825513743374,7.195060687215009
"2024-12-01_-_The_Walker_Theatre_-_Chattanooga,_TN",2024-12-01,Standard Bitter Love Song #1,0.0007685188196548369,7.171045506469807
"2024-08-07_-_Elevation_27_-_Virginia_Beach,_VA",2024-08-07,The Garden Song,0.0008136000245863724,7.114041683010686
"2025-09-18_-_Ponte_Vedra_Concert_Hall_-_Ponte_Vedra_Beach,_FL",2025-09-18,Adultery,0.0008317573229436313,7.091969838843993
"2023-12-03_-_Aura_-_Portland,_ME",2023-12-03,Design Your Own Container Garden,0.0008512692021770429,7.068782143131426
"2025-11-29_-_Metro_Music_Hall_-_Salt_Lake_City,_UT",2025-11-29,The Lady from Shanghai,0.0008589035704455133,7.059853900202816
"2025-10-02_-_Water_Street_Music_Hall_-_Rochester,_NY",2025-10-02,Abide with Me,0.0008772902248617338,7.038672691190275
"2023-12-05_-_Higher_Ground_Ballroom_-_South_Burlington,_VT",2023-12-05,Going to Palestine,0.0009126810781568968,6.999124050378823
"2024-01-18_-_Neighborhood_Theatre_-_Charlotte,_NC",2024-01-18,The House That Dripped Blood,0.000919755372461302,6.991402822777313
"2024-07-24_-_Merge_35_-_Cat's_Cradle_-_Carrboro,_NC",2024-07-24,Family Happiness,0.000964316961155531,6.944090519516724
"2024-11-30_-_The_Ramkat_&_Gas_Hill_-_Winston-Salem,_NC",2024-11-30,Programmed Cell Death,0.0009883365165273114,6.919487314436121
"2023-08-09_-_Pioneer_Courthouse_Square_-_Portland,_OR",2023-08-09,Wizard Buys a Hat,0.0009993910832248995,6.908364381222349
"2023-02-19_-_The_Radio_Room_-_Greenville,_SC",2023-02-19,Quetzalcoatl Comes Through,0.0010108788580238696,6.896935170036348
"2025-07-25_-_Chautauqua_Amphitheater_-_Chautauqua,_NY",2025-07-25,Outer Scorpion Squadron,0.0010570543208227175,6.852269181907706
"2023-04-17_-_Phoenix_Concert_Theatre_-_Toronto,_ON",2023-04-17,Earth Air Water Trees,0.001062746042126148,6.846899114913774
"2026-04-06_-_Blue_Note_Tokyo,_Early_Show_-_Tokyo,_Japan",2026-04-06,Ox Baker Triumphant,0.0011380864219602885,6.778407004192824
"2024-01-18_-_Neighborhood_Theatre_-_Charlotte,_NC",2024-01-18,Keeping House,0.0012084705242400345,6.718399748486383
"2025-12-03_-_Neptune_Theatre_-_Seattle,_WA",2025-12-03,Here I Am,0.0012165854872765052,6.711707125068345
"2023-02-08_-_The_Ramkat_-_Winston-Salem,_NC",2023-02-08,If You See Light,0.001223642912068326,6.705922875962229
"2025-09-17_-_Variety_Playhouse_-_Atlanta,_GA",2025-09-17,"Ice Cream, Cobra Man",0.0012439920471918053,6.689429677618216
"2024-10-07_-_The_Birchmere_-_Alexandria,_VA",2024-10-07,Yoga,0.0012864202414381613,6.655891924714545
"2023-02-08_-_The_Ramkat_-_Winston-Salem,_NC",2023-02-08,Crows,0.0012938990605557295,6.650095091698949
"2025-07-25_-_Chautauqua_Amphitheater_-_Chautauqua,_NY",2025-07-25,New Britain,0.0013527562238807617,6.605611120542192
"2024-02-29_-_Teragram_Ballroom_-_Los_Angeles,_CA",2024-02-29,Standing in Need of Prayer,0.0013575532913817276,6.602071249923605
"2024-03-03_-_Aladdin_Theater_-_Portland,_OR",2024-03-03,Third Snow Song,0.001366425248618452,6.595557256896318
"2025-09-22_-_Mercury_Ballroom_-_Louisville,_KY",2025-09-22,Blood Royal,0.0014445281799848153,6.539972529778341
"2024-12-01_-_The_Walker_Theatre_-_Chattanooga,_TN",2024-12-01,The Last Day of Jimi Hendrix's Life,0.0015332908282695828,6.480338985233173
"2024-10-07_-_The_Birchmere_-_Alexandria,_VA",2024-10-07,Idylls of the King,0.0015338279275881848,6.479988754696409
"2023-09-19_-_Brooklyn_Made_-_New_York,_NY",2023-09-19,Going to Marrakesh,0.0015713887783152232,6.455795478450022
"2025-11-06_-_Storm_Relief_for_Jamaica_-_Motorco_-_Durham,_NC",2025-11-06,Spilling Toward Alpha,0.0015725172864424397,6.455077576481935
"2024-04-16_-_Gothic_Theatre_-_Denver,_CO",2024-04-16,Memories,0.0015877383138030792,6.445444719533073
"2024-07-29_-_District_Music_Hall_-_Norwalk,_CT",2024-07-29,The Legend of Chavo Guerrero,0.0015960258151948663,6.440238605151206
"2023-02-12_-_Skully's_-_Columbus,_OH",2023-02-12,My Favorite Things,0.0016574500351954125,6.4024749810371
"2023-02-08_-_The_Ramkat_-_Winston-Salem,_NC",2023-02-08,Going to Bogotá,0.0016685871871118432,6.395778006351239
"2023-04-21_-_XL_Live_-_Harrisburg,_PA",2023-04-21,Night of the Mules,0.0017271328102739405,6.36129258047336
"2024-10-08_-_The_Birchmere_-_Alexandria,_VA",2024-10-08,Store,0.0017312602504687715,6.3589056671977655
"2023-12-07_-_Town_Ballroom_-_Buffalo,_NY",2023-12-07,New Monster Avenue,0.0017414131218804257,6.353058356350402
"2024-12-02_-_Radio_Room_-_Greenville,_SC",2024-12-02,Dilaudid,0.001786685436047148,6.327393087372447
"2023-04-22_-_Cat's_Cradle_-_Carrboro,_NC",2023-04-22,Tall Tall Trees,0.0017985773894273974,6.3207592657697065
"2024-08-01_-_Citizens_House_of_Blues_-_Boston,_MA",2024-08-01,Fire Editorial,0.0018074231501078522,6.315853122064642
"2024-07-25_-_The_Vogue_-_Indianapolis,_IN",2024-07-25,Chanson du Bon Chose,0.0018103211666912955,6.314251009284109
"2025-10-02_-_Water_Street_Music_Hall_-_Rochester,_NY",2025-10-02,Going to Port Washington,0.001854217598058119,6.2902924519195285
"2025-11-06_-_Storm_Relief_for_Jamaica_-_Motorco_-_Durham,_NC",2025-11-06,Going to Cleveland,0.0018648693289082337,6.284564293269581
"2023-06-29_-_WFPK_Session_-_Louisville,_KY",2023-06-29,Luna,0.001872042189989674,6.280725363793054
"2025-08-08_-_Infinity_Hall_-_Hartford,_CT",2025-08-08,How to Embrace a Swamp Creature,0.0018768103960172015,6.278181540855553
"2024-12-10_-_Antone's_Nightclub_-_Austin,_TX",2024-12-10,Hello Sarah,0.0019431784045272477,6.243430293693742
"2023-12-05_-_Higher_Ground_Ballroom_-_South_Burlington,_VT",2023-12-05,Birthday Song: This Time Has Gone,0.0019675870271125303,6.230947346319282
"2024-10-20_-_McCarter_Theatre_Center_-_Princeton,_NJ",2024-10-20,Orange Ball of Pain,0.001973802771174909,6.227793256247766
"2024-10-15_-_Bluebird_Nightclub_-_Bloomington,_IN",2024-10-15,There Is Power in a Union,0.0019783164066131858,6.225509095675841
"2023-07-10_-_The_Lyric_-_Oxford,_MS",2023-07-10,Going to Maine,0.002024973212109377,6.202198807099095
"2024-10-20_-_McCarter_Theatre_Center_-_Princeton,_NJ",2024-10-20,The Only Thing I Know,0.0020770734196198124,6.1767953858348195
"2024-02-29_-_Teragram_Ballroom_-_Los_Angeles,_CA",2024-02-29,California Song,0.0021434705721399944,6.145329000903155
"2023-04-02_-_Soul_Kitchen_-_Mobile,_AL",2023-04-02,New Zion,0.0021594659515622194,6.137894332503181
"2023-09-19_-_Brooklyn_Made_-_New_York,_NY",2023-09-19,US Mill,0.0021601587373023686,6.137573570494447
"2025-09-18_-_Ponte_Vedra_Concert_Hall_-_Ponte_Vedra_Beach,_FL",2025-09-18,Raid on Entebbe,0.0022009647119193274,6.118859509315395
"2023-07-02_-_SPACE_-_Evanston,_IL",2023-07-02,Counting Song for Bitter Children,0.0022068914424536253,6.11617034074982
"2024-02-29_-_Teragram_Ballroom_-_Los_Angeles,_CA",2024-02-29,In the Hidden Places,0.0022681394488688,6.088795409614893
"2023-02-16_-_Water_Street_Music_Hall_-_Rochester,_NY",2023-02-16,Alpha Negative,0.002350738937596106,6.053025558722188
"2023-02-12_-_Skully's_-_Columbus,_OH",2023-02-12,Blueberry Frost,0.0023541260808040425,6.05158571133874
"2025-08-10_-_Fete_Music_Hall_-_Providence,_RI",2025-08-10,Song for Black Sabbath's Second North American Tour,0.0023753772994181232,6.042598991200014
"2024-08-03_-_Union_Transfer_-_Philadelphia,_PA",2024-08-03,Going to Utrecht,0.002396367370740206,6.0338012837960395
"2025-09-27_-_The_Salt_Shed_-_Chicago,_IL",2025-09-27,Going to Alaska,0.0024047182064594816,6.030322552160656
"2023-02-15_-_Mickey's_Black_Box_-_Lititz,_PA",2023-02-15,Stars Fell on Alabama,0.0024077665883879664,6.029055687966318
"2023-10-03_-_The_Belasco_-_Los_Angeles,_CA",2023-10-03,The Pig Song,0.002416702238089213,6.02535137968266
"2025-09-17_-_Variety_Playhouse_-_Atlanta,_GA",2025-09-17,Werewolf Gimmick,0.0024471373215790475,6.012836377755741
"2026-05-22_-_Bell's_Beer_Garden_-_Kalamazoo,_MI",2026-05-22,Going to Michigan,0.0024589070551082454,6.008038314303737
"2026-05-23_-_The_Vogue_-_Indianapolis,_IN",2026-05-23,Sign of the Crow 2,0.002478832791119666,5.999967478337199
"2025-09-19_-_The_Windjammer_-_Isle_of_Palms,_SC",2025-09-19,Genesis 19:1-2,0.0025014629402753626,5.990879542146612
"2026-05-03_-_Sing_Us_Home_Festival_-_Philadelphia,_PA",2026-05-03,Alpha Incipiens,0.002526842039055988,5.980784961807275
"2025-11-06_-_Storm_Relief_for_Jamaica_-_Motorco_-_Durham,_NC",2025-11-06,Love Hymn to Aphrodite,0.0025490272680027824,5.972043456115843
"2024-02-29_-_Teragram_Ballroom_-_Los_Angeles,_CA",2024-02-29,Ghosts,0.0025676313093830417,5.964771474574264
"2023-02-09_-_Elevation_27_-_Virginia_Beach,_VA",2023-02-09,Some Swedish Trees,0.002569869129840998,5.963900303612447
"2025-11-06_-_Storm_Relief_for_Jamaica_-_Motorco_-_Durham,_NC",2025-11-06,Young Caesar 2000,0.0025890468127526198,5.956465496973105
"2026-05-16_-_Bearsville_Theater_-_Woodstock,_NY",2026-05-16,Friend of the Devil,0.0026034135130819187,5.95093180539383
"2025-12-14_-_Teragram_Ballroom_-_Los_Angeles,_CA",2025-12-14,Rescue Breathing,0.002630235017651465,5.940682076461109
"2023-09-19_-_Brooklyn_Made_-_New_York,_NY",2023-09-19,Alpha Desperation March,0.002636265625948986,5.93839189884927
"2025-09-29_-_The_Majestic_Theatre_-_Detroit,_MI",2025-09-29,Un Rêve Plus Long Que la Nuit,0.0027251424692702453,5.905234569932594
"2024-10-07_-_The_Birchmere_-_Alexandria,_VA",2024-10-07,The Young Thousands,0.0027400954081521598,5.899762538694889
"2026-05-03_-_Sing_Us_Home_Festival_-_Philadelphia,_PA",2026-05-03,Blood Capsules,0.0027475244027209134,5.897054989934889
"2023-02-11_-_The_Loud_-_Huntington,_WV",2023-02-11,Duke Ellington,0.00275564889725677,5.894102329716658
"2025-11-22_-_The_Pinhook_-_Durham,_NC",2025-11-22,Going Invisible 2,0.002758251874052257,5.893158178888847
"2023-12-08_-_Homer_Center_for_the_Arts_-_Homer,_NY",2023-12-08,Song for Lonely Giants,0.002926770289503906,5.8338557541936
"2024-01-18_-_Neighborhood_Theatre_-_Charlotte,_NC",2024-01-18,The Grey King and the Silver Flame Attunement,0.003000796554087959,5.808877507528381
"2024-07-29_-_District_Music_Hall_-_Norwalk,_CT",2024-07-29,Prana Ferox,0.003021152625734443,5.802116856260116
"2025-11-06_-_Storm_Relief_for_Jamaica_-_Motorco_-_Durham,_NC",2025-11-06,Sept 19th Triple X Love! Love!,0.0030241366299142113,5.801129639835582
"2025-11-06_-_Storm_Relief_for_Jamaica_-_Motorco_-_Durham,_NC",2025-11-06,Alpha Negative,0.0030491776735052534,5.792883339959721
"2025-11-22_-_The_Pinhook_-_Durham,_NC",2025-11-22,White Cedar,0.00306331549179832,5.788257455522141
"2024-05-22_-_Roundhouse_-_London,_England",2024-05-22,"No, I Can't",0.003093682899614417,5.778393020896005
"2023-04-23_-_Cat's_Cradle_-_Carrboro,_NC",2023-04-23,Distant Stations,0.003132100983782797,5.766051258786262
"2023-02-09_-_Elevation_27_-_Virginia_Beach,_VA",2023-02-09,The River Song,0.0031816983583568175,5.750340149802348
"2024-10-12_-_Mr._Smalls_Theatre_-_Pittsburgh,_PA",2024-10-12,Possum By Night,0.003182835598904001,5.749982781747774
"2023-10-13_-_Fox_Theater_-_Boulder,_CO",2023-10-13,The Last Limit of Bhakti,0.003193945397384051,5.746498324706749
"2025-12-12_-_Teragram_Ballroom_-_Los_Angeles,_CA",2025-12-12,Onions,0.003210510654817674,5.741325271994773
"2024-07-25_-_The_Vogue_-_Indianapolis,_IN",2024-07-25,Rotten Stinking Mouthpiece,0.003217188393928735,5.739247470447788
"2024-03-03_-_Aladdin_Theater_-_Portland,_OR",2024-03-03,Stars Around Her,0.0032352335432793175,5.733654160967553
"2026-05-17_-_College_Street_Music_Hall_-_New_Haven,_CT",2026-05-17,Distant Stations,0.003283236107768536,5.718925724751835
"2025-09-19_-_The_Windjammer_-_Isle_of_Palms,_SC",2025-09-19,Waving at You,0.003294525321669358,5.7154931815967265
"2024-01-18_-_Neighborhood_Theatre_-_Charlotte,_NC",2024-01-18,Golden Boy,0.003321297970273592,5.70739961755501
"2024-04-12_-_Palace_Theatre_-_Saint_Paul,_MN",2024-04-12,Against Agamemnon,0.0033332942443326757,5.703794201425157
"2025-07-25_-_Chautauqua_Amphitheater_-_Chautauqua,_NY",2025-07-25,Moon Over Goldsboro,0.0033525105573520946,5.698045793715086
"2025-08-06_-_The_Broadberry_-_Richmond,_VA",2025-08-06,Duke Ellington,0.003363224459298274,5.694855104681341
"2023-09-19_-_Brooklyn_Made_-_New_York,_NY",2023-09-19,Surrounded,0.003367441448883684,5.693602036947859
"2026-05-17_-_College_Street_Music_Hall_-_New_Haven,_CT",2026-05-17,Fault Lines,0.003375547852055427,5.691197641296229
"2025-12-05_-_Knitting_Factory_-_Spokane,_WA",2025-12-05,In League with Dragons (song),0.0033947217459742575,5.68553348127905
"2023-04-23_-_Cat's_Cradle_-_Carrboro,_NC",2023-04-23,Deuteronomy 2:10,0.0033994046877332583,5.684154954533547
"2025-07-25_-_Chautauqua_Amphitheater_-_Chautauqua,_NY",2025-07-25,Sax Rohmer #1,0.003416035768670316,5.679274532188409
"2026-05-26_-_Brooklyn_Bowl_Nashville_-_Nashville,_TN",2026-05-26,Genesis 3:23,0.003417531036064377,5.67883690789625
"2026-04-14_-_The_Princess_Theatre_-_Brisbane,_AU",2026-04-14,Have to Explode,0.0034333662907377873,5.674214073216714
"2025-08-01_-_Stone_Pony_Summer_Stage_-_Asbury_Park,_NJ",2025-08-01,Orange Ball of Love,0.0034527136799669994,5.668594783222522
"2023-02-08_-_The_Ramkat_-_Winston-Salem,_NC",2023-02-08,Harlem Roulette,0.003488684568716952,5.658230528225641
"2023-09-19_-_Brooklyn_Made_-_New_York,_NY",2023-09-19,Magpie,0.003491222335604784,5.657503364659008
"2024-10-11_-_The_Egg_-_Albany,_NY",2024-10-11,Letter from Belgium,0.0034994253359887815,5.655156513684867
"2023-12-08_-_Homer_Center_for_the_Arts_-_Homer,_NY",2023-12-08,Ontario,0.003542803710719558,5.64283685663198
"2024-10-11_-_The_Egg_-_Albany,_NY",2024-10-11,Wild Palm City,0.00355751256202476,5.6386936968681285
"2026-04-19_-_Freo.Social_-_Fremantle,_AU",2026-04-19,Ontario,0.0036085040679131515,5.62446197813842
"2025-09-20_-_Pisgah_Brewing_Company_-_Black_Mountain,_NC",2025-09-20,Crows,0.0036384764569215955,5.616190240743183
"2026-04-16_-_The_Governor_Hindmarsh_Hotel_-_Adelaide,_AU",2026-04-16,Going to Scotland,0.003687026377788015,5.602935005487206
"2023-02-18_-_Manchester_Music_Hall_-_Lexington,_KY",2023-02-18,Going to Scotland,0.0036904936335645537,5.601995053843162
"2024-04-16_-_Gothic_Theatre_-_Denver,_CO",2024-04-16,The Coroner's Gambit (Song),0.003691298873562007,5.601776884611267
"2024-10-12_-_Mr._Smalls_Theatre_-_Pittsburgh,_PA",2024-10-12,Pure Milk,0.003699975118502268,5.599429184083686
"2023-02-08_-_The_Ramkat_-_Winston-Salem,_NC",2023-02-08,Sept 19th Triple X Love! Love!,0.0037064394640069446,5.5976835763880475
"2024-05-21_-_Bristol_Beacon_-_Bristol,_England",2024-05-21,Lovecraft in Brooklyn,0.0038061747613151687,5.571130593843596
"2024-05-21_-_Bristol_Beacon_-_Bristol,_England",2024-05-21,Tulsa Imperative,0.0038146780417673645,5.568899010528512
"2026-05-22_-_Bell's_Beer_Garden_-_Kalamazoo,_MI",2026-05-22,Slow West Vultures,0.003816236491995047,5.568490553523142
"2023-04-01_-_Mars_Music_Hall_-_Huntsville,_AL",2023-04-01,Quetzalcoatl Eats Plums,0.0038390676243646245,5.562525748019734
"2024-04-05_-_Haw_River_Ballroom_-_Saxapahaw,_NC",2024-04-05,Bell Swamp Connection,0.0038441475135622166,5.561203413594208
"2025-08-11_-_Off_the_Rails_-_Worcester,_MA",2025-08-11,Nine Black Poppies,0.0038588655768889996,5.557382030697783
"2024-10-07_-_The_Birchmere_-_Alexandria,_VA",2024-10-07,Heel Turn 1,0.003898622223499472,5.547132064288989
"2024-10-17_-_Cahn_Auditorium_-_Evanston,_IL",2024-10-17,Song for My Stepfather,0.003915899201671623,5.542710294769869
"2024-04-05_-_Haw_River_Ballroom_-_Saxapahaw,_NC",2024-04-05,Sicilian Crest,0.00392240520793168,5.541050239887035
"2023-10-02_-_Belly_Up_Tavern_-_Solana_Beach,_CA",2023-10-02,Whole Wide World,0.003938068397148419,5.5370649304171975
"2023-09-19_-_Brooklyn_Made_-_New_York,_NY",2023-09-19,It's All Here in Brownsville,0.003941902902021993,5.5360917022084495
"2026-04-06_-_Blue_Note_Tokyo,_Early_Show_-_Tokyo,_Japan",2026-04-06,Southwood Plantation Road,0.0039454463371134865,5.53519319113142
"2026-04-06_-_Blue_Note_Tokyo,_Early_Show_-_Tokyo,_Japan",2026-04-06,In the Craters on the Moon,0.0039619843026923165,5.531010292679221
"2023-09-19_-_Brooklyn_Made_-_New_York,_NY",2023-09-19,Attention All Pickpockets,0.003982620043828377,5.525815373802373
"2024-07-24_-_Merge_35_-_Cat's_Cradle_-_Carrboro,_NC",2024-07-24,Alpha Incipiens,0.003992282815580669,5.52339207745601
"2023-02-15_-_Mickey's_Black_Box_-_Lititz,_PA",2023-02-15,Cheshire County,0.004033284027219707,5.513174339778544
"2024-02-29_-_Teragram_Ballroom_-_Los_Angeles,_CA",2024-02-29,The Day the Aliens Came (Hawaiian Feeling),0.004045050569020425,5.510261226937855
"2023-02-15_-_Mickey's_Black_Box_-_Lititz,_PA",2023-02-15,Dutch Orchestra Blues,0.004056391857203067,5.507461405623412
"2023-09-19_-_Brooklyn_Made_-_New_York,_NY",2023-09-19,For the Krishnacore Bands,0.004088467840681953,5.4995849901918925
"2023-02-10_-_The_Birchmere_-_Alexandria,_VA",2023-02-10,Twin Human Highway Flares,0.0040972567469905056,5.497437615309751
"2024-04-05_-_Haw_River_Ballroom_-_Saxapahaw,_NC",2024-04-05,Azo Tle Nelli in Tlalticpac?,0.004097928803084951,5.4972736028924984
"2025-12-10_-_The_Fillmore_-_San_Francisco,_CA",2025-12-10,"Passaic, 1975",0.0041030695669142065,5.496019910531969
"2024-01-24_-_Tower_Theatre_-_Oklahoma_City,_OK",2024-01-24,Genesis 30:3,0.00416408719703193,5.4812581877589635
"2024-03-02_-_The_Neptune_-_Seattle,_WA",2024-03-02,Matthew 11:14-19,0.004175131026884172,5.478609537486944
"2024-10-12_-_Mr._Smalls_Theatre_-_Pittsburgh,_PA",2024-10-12,Doc Gooden,0.004228138185771233,5.465993528024031
"2023-06-29_-_Mercury_Ballroom_-_Louisville,_KY",2023-06-29,Birth of Serpents,0.004260992113863351,5.458253255237407
"2025-11-22_-_The_Pinhook_-_Durham,_NC",2025-11-22,Shave My Eyebrows,0.004272255899169557,5.455613277627265
"2023-07-10_-_The_Lyric_-_Oxford,_MS",2023-07-10,Fault Lines,0.004296374906798271,5.449983656775483
"2026-05-03_-_Sing_Us_Home_Festival_-_Philadelphia,_PA",2026-05-03,Alpha Omega,0.004354552443401473,5.436533442408429
"2024-01-31_-_Rialto_Theatre_-_Tucson,_AZ",2024-01-31,Bleed Out (song),0.004360213147374169,5.435234335803701
"2024-03-03_-_Aladdin_Theater_-_Portland,_OR",2024-03-03,So Desperate,0.004404667327926157,5.425090543915542
"2025-10-03_-_Ardmore_Music_Hall_-_Ardmore,_PA",2025-10-03,From TG&Y,0.004414161787800689,5.422937318488841
"2023-04-17_-_Phoenix_Concert_Theatre_-_Toronto,_ON",2023-04-17,Waco,0.004444795362440474,5.416021448772217
"2024-07-26_-_Agora_Theatre_-_Cleveland,_OH",2024-07-26,Billy the Kid's Dream of the Magic Shoes,0.004470030939326448,5.410359948831072
"2024-04-17_-_Gothic_Theatre_-_Denver,_CO",2024-04-17,Going to Jamaica,0.004482765050301156,5.407515224216107
"2025-11-22_-_The_Pinhook_-_Durham,_NC",2025-11-22,Psalms 40:2,0.004490763314311226,5.405732588489523
"2024-03-02_-_The_Neptune_-_Seattle,_WA",2024-03-02,We Have Seen the Enemy,0.004491988760494569,5.40545974422515
"2023-03-31_-_Walker_Theatre_-_Chattanooga,_TN",2023-03-31,Hebrews 11:40,0.004529932471253896,5.397048246606275
"2024-07-24_-_Merge_35_-_Cat's_Cradle_-_Carrboro,_NC",2024-07-24,Running Away with What Freud Said,0.004530778720851154,5.396861451203182
"2023-04-18_-_Empire_Live_-_Albany,_NY",2023-04-18,Black Molly,0.00458085358452663,5.3858699260537914
"2026-05-23_-_The_Vogue_-_Indianapolis,_IN",2026-05-23,Cutter,0.004626953422402842,5.375856635586688
"2024-04-08_-_Victory_Theatre_-_Evansville,_IN",2024-04-08,Cutter,0.004630212609105255,5.375152492045137
"2023-02-16_-_Water_Street_Music_Hall_-_Rochester,_NY",2023-02-16,Going to Georgia,0.0046452616615985905,5.371907576419473
"2025-09-18_-_Ponte_Vedra_Concert_Hall_-_Ponte_Vedra_Beach,_FL",2025-09-18,Beat the Devil,0.004655395410730541,5.369728428631676
"2023-04-20_-_Union_Transfer_-_Philadelphia,_PA",2023-04-20,"Passaic, 1975",0.0046853448611983975,5.363315756353338
"2025-11-22_-_The_Pinhook_-_Durham,_NC",2025-11-22,The Last Limit of Bhakti,0.0046934830910055755,5.361580308834481
"2025-09-27_-_The_Salt_Shed_-_Chicago,_IL",2025-09-27,Transjordanian Blues,0.00471725094216832,5.3565290765681715
"2024-07-24_-_Merge_35_-_Cat's_Cradle_-_Carrboro,_NC",2024-07-24,Raja Vocative,0.0047285875446726085,5.354128737421321
"2024-05-21_-_Bristol_Beacon_-_Bristol,_England",2024-05-21,Stabbed to Death Outside San Juan,0.004733026921431638,5.353190340047235
"2026-05-15_-_The_Fillmore_Silver_Spring_-_Silver_Spring,_MD",2026-05-15,Game Shows Touch Our Lives,0.004737052441713207,5.35234018444248
"2025-11-11_-_Sony_Hall_-_WFUV_Radio_Fundraiser_-_New_York,_NY",2025-11-11,Love Cuts the Strings,0.004841046343394902,5.3306243949667245
"2023-12-12_-_Georgia_Theatre_-_Athens,_GA",2023-12-12,Collapsing Stars,0.004847535338834568,5.329284880758606
"2026-05-19_-_Citizens_House_of_Blues_-_Boston,_MA",2026-05-19,The Coroner's Gambit (Song),0.004866497404032892,5.325380819534035
"2025-09-27_-_The_Salt_Shed_-_Chicago,_IL",2025-09-27,Twin Human Highway Flares,0.00491224170889981,5.316024881510052
"2025-12-05_-_Knitting_Factory_-_Spokane,_WA",2025-12-05,Jam Eater Blues (Song),0.004931999353637199,5.312010824734955
"2024-07-29_-_District_Music_Hall_-_Norwalk,_CT",2024-07-29,Against Pollution,0.00498068456956125,5.302187933625534
"2023-12-06_-_Infinity_Hall_-_Hartford,_CT",2023-12-06,Shadow Song,0.0049971616276763085,5.298885202200928
"2024-01-23_-_The_Blue_Note_-_Columbia,_MO",2024-01-23,Oceanographer's Choice,0.0049972118143564994,5.298875159214146
"2026-05-17_-_College_Street_Music_Hall_-_New_Haven,_CT",2026-05-17,Source Decay,0.005001788868990771,5.297959656735666
"2026-05-26_-_Brooklyn_Bowl_Nashville_-_Nashville,_TN",2026-05-26,Calling Out Your Name,0.005013251337698354,5.295670604774602
"2025-12-04_-_Neptune_Theatre_-_Seattle,_WA",2025-12-04,Until I Am Whole,0.005014988672334855,5.2953241163275475
"2025-08-12_-_Criterion_Theatre_-_Bar_Harbor,_ME",2025-08-12,Pseudothyrum Song,0.005044297193792515,5.289496942354981
"2024-12-10_-_Antone's_Nightclub_-_Austin,_TX",2024-12-10,The Water Song,0.005099243532548364,5.278663077204689
"2025-09-20_-_Pisgah_Brewing_Company_-_Black_Mountain,_NC",2025-09-20,Going to Bogotá,0.005120457406418443,5.274511506729947
"2024-12-09_-_Paper_Tiger_-_San_Antonio,_TX",2024-12-09,My Favorite Things,0.005121897399095234,5.274230322819876
"2023-06-03_-_Stubb's_Waller_Creek_Amphitheater_-_Austin,_TX",2023-06-03,Cadaver Sniffing Dog,0.005132044613061087,5.272251139152524
"2026-05-19_-_Citizens_House_of_Blues_-_Boston,_MA",2026-05-19,Jenny,0.005140437716532217,5.270617044282465
"2023-07-05_-_Wooly's_-_Des_Moines,_IA",2023-07-05,The Alphonse Mambo,0.005195683624726578,5.259927070263387
"2024-03-01_-_Noise_Pop_2024_-_Grace_Cathedral_-_San_Francisco,_CA",2024-03-01,Riches and Wonders,0.005208473428394125,5.257468474137861
"2025-12-13_-_Teragram_Ballroom_-_Los_Angeles,_CA",2025-12-13,Design Your Own Container Garden,0.005230586543717389,5.253231857343269
"2025-11-29_-_Metro_Music_Hall_-_Salt_Lake_City,_UT",2025-11-29,Broom People,0.0052409508327350765,5.251252340481618
"2026-04-06_-_Blue_Note_Tokyo,_Early_Show_-_Tokyo,_Japan",2026-04-06,Wild Sage,0.005256258669202845,5.248335784931112
"2025-11-06_-_Storm_Relief_for_Jamaica_-_Motorco_-_Durham,_NC",2025-11-06,Whole Wide World,0.005293523079323403,5.241271266253931
"2024-04-12_-_Palace_Theatre_-_Saint_Paul,_MN",2024-04-12,Horseradish Road,0.005309667809673534,5.238226005068725
"2024-02-29_-_Teragram_Ballroom_-_Los_Angeles,_CA",2024-02-29,There Will Be No Divorce,0.005325095870526713,5.235324563693934
"2023-09-19_-_Brooklyn_Made_-_New_York,_NY",2023-09-19,Michael Myers Resplendent,0.0053272962094067814,5.234911447298133
"2026-05-22_-_Bell's_Beer_Garden_-_Kalamazoo,_MI",2026-05-22,Alpha Rats Nest,0.005349850811973097,5.230686604075538
"2024-07-29_-_District_Music_Hall_-_Norwalk,_CT",2024-07-29,It Froze Me,0.005418706271726784,5.217898187276189
"2024-04-13_-_The_City_Center_-_Champaign,_IL",2024-04-13,Weekend in Western Illinois,0.005427024274356152,5.216364311024167
"2023-09-19_-_Brooklyn_Made_-_New_York,_NY",2023-09-19,Autoclave,0.005447471971817698,5.212603636304638
"2023-02-10_-_The_Birchmere_-_Alexandria,_VA",2023-02-10,Waving at You,0.005472363622293315,5.208044649427195
"2025-12-03_-_Neptune_Theatre_-_Seattle,_WA",2025-12-03,1 John 4:16,0.005483674872381381,5.205979805622123
"2026-04-14_-_The_Princess_Theatre_-_Brisbane,_AU",2026-04-14,It Froze Me,0.005500072245368736,5.202994051308393
