song_key,date,play_rate
Alpha Sun Hat,2016-10-01,0.0
Alpha Sun Hat,2017-01-01,0.0
Alpha Sun Hat,2017-04-01,0.0
Alpha Sun Hat,2017-07-01,0.0
Alpha Sun Hat,2017-10-01,0.0
Alpha Sun Hat,2018-01-01,0.0
Alpha Sun Hat,2018-04-01,0.0
Alpha Sun Hat,2018-07-01,0.008
Alpha Sun Hat,2018-10-01,0.008
Alpha Sun Hat,2019-01-01,0.008
Alpha Sun Hat,2019-04-01,0.008
Alpha Sun Hat,2019-07-01,0.009
Alpha Sun Hat,2019-10-01,0.009
Alpha Sun Hat,2020-01-01,0.01
Alpha Sun Hat,2020-04-01,0.01
Alpha Sun Hat,2020-07-01,0.0
Alpha Sun Hat,2020-10-01,0.0
Alpha Sun Hat,2021-01-01,0.0
Alpha Sun Hat,2021-04-01,0.0
Alpha Sun Hat,2021-07-01,0.0
Alpha Sun Hat,2021-10-01,0.0
Alpha Sun Hat,2022-01-01,0.0
Alpha Sun Hat,2022-04-01,0.0
Alpha Sun Hat,2022-07-01,0.0
Alpha Sun Hat,2022-10-01,0.009
Alpha Sun Hat,2023-01-01,0.009
Alpha Sun Hat,2023-04-01,0.017
Alpha Sun Hat,2023-07-01,0.015
Alpha Sun Hat,2023-10-01,0.017
Alpha Sun Hat,2024-01-01,0.016
Alpha Sun Hat,2024-04-01,0.014
Alpha Sun Hat,2024-07-01,0.014
Alpha Sun Hat,2024-10-01,0.008
Alpha Sun Hat,2025-01-01,0.007
Alpha Sun Hat,2025-04-01,0.0
Alpha Sun Hat,2025-07-01,0.0
Alpha Sun Hat,2025-10-01,0.0
Alpha Sun Hat,2026-01-01,0.0
Alpha Sun Hat,2026-04-01,0.0
Alpha in Tauris,1993-01-01,0.0
Alpha in Tauris,1993-04-01,0.0
Alpha in Tauris,1993-07-01,0.0
Alpha in Tauris,1993-10-01,0.0
Alpha in Tauris,1994-01-01,0.0
Alpha in Tauris,1994-04-01,0.0
Alpha in Tauris,1994-07-01,0.0
Alpha in Tauris,1994-10-01,0.0
Alpha in Tauris,1995-07-01,0.0
Alpha in Tauris,1995-10-01,0.0
Alpha in Tauris,1996-01-01,0.0
Alpha in Tauris,1996-04-01,0.0
Alpha in Tauris,1996-07-01,0.0
Alpha in Tauris,1996-10-01,0.0
Alpha in Tauris,1997-01-01,0.0
Alpha in Tauris,1997-04-01,0.0
Alpha in Tauris,1997-07-01,0.029
Alpha in Tauris,1997-10-01,0.029
Alpha in Tauris,1998-01-01,0.028
Alpha in Tauris,1998-04-01,0.069
Alpha in Tauris,1998-07-01,0.086
Alpha in Tauris,1998-10-01,0.097
Alpha in Tauris,1999-01-01,0.13
Alpha in Tauris,1999-04-01,0.115
Alpha in Tauris,1999-07-01,0.111
Alpha in Tauris,1999-10-01,0.105
Alpha in Tauris,2000-01-01,0.105
Alpha in Tauris,2000-04-01,0.05
Alpha in Tauris,2000-07-01,0.0
Alpha in Tauris,2000-10-01,0.0
Alpha in Tauris,2001-01-01,0.0
Alpha in Tauris,2001-04-01,0.0
Alpha in Tauris,2001-07-01,0.0
Alpha in Tauris,2001-10-01,0.0
Alpha in Tauris,2002-01-01,0.0
Alpha in Tauris,2002-04-01,0.0
Alpha in Tauris,2002-07-01,0.0
Alpha in Tauris,2002-10-01,0.0
Alpha in Tauris,2003-01-01,0.0
Alpha in Tauris,2003-04-01,0.0
Alpha in Tauris,2003-07-01,0.023
Alpha in Tauris,2003-10-01,0.043
Alpha in Tauris,2004-01-01,0.043
Alpha in Tauris,2004-04-01,0.036
Alpha in Tauris,2004-07-01,0.033
Alpha in Tauris,2004-10-01,0.032
Alpha in Tauris,2005-01-01,0.036
Alpha in Tauris,2005-04-01,0.04
Alpha in Tauris,2005-07-01,0.017
Alpha in Tauris,2005-10-01,0.0
Alpha in Tauris,2006-01-01,0.0
Alpha in Tauris,2006-04-01,0.0
Alpha in Tauris,2006-07-01,0.0
Alpha in Tauris,2006-10-01,0.0
Alpha in Tauris,2007-01-01,0.0
Alpha in Tauris,2007-04-01,0.0
Alpha in Tauris,2007-07-01,0.0
Alpha in Tauris,2007-10-01,0.0
Alpha in Tauris,2008-01-01,0.0
Alpha in Tauris,2008-04-01,0.0
Alpha in Tauris,2008-07-01,0.0
Alpha in Tauris,2008-10-01,0.0
Alpha in Tauris,2009-01-01,0.0
Alpha in Tauris,2009-04-01,0.0
Alpha in Tauris,2009-07-01,0.0
Alpha in Tauris,2009-10-01,0.0
Alpha in Tauris,2010-01-01,0.0
Alpha in Tauris,2010-04-01,0.0
Alpha in Tauris,2010-07-01,0.0
Alpha in Tauris,2010-10-01,0.0
Alpha in Tauris,2011-01-01,0.0
Alpha in Tauris,2011-04-01,0.0
Alpha in Tauris,2011-07-01,0.0
Alpha in Tauris,2011-10-01,0.0
Alpha in Tauris,2012-01-01,0.0
Alpha in Tauris,2012-04-01,0.0
Alpha in Tauris,2012-07-01,0.0
Alpha in Tauris,2012-10-01,0.0
Alpha in Tauris,2013-01-01,0.0
Alpha in Tauris,2013-04-01,0.0
Alpha in Tauris,2013-07-01,0.0
Alpha in Tauris,2013-10-01,0.0
Alpha in Tauris,2014-01-01,0.0
Alpha in Tauris,2014-04-01,0.0
Alpha in Tauris,2014-07-01,0.009
Alpha in Tauris,2014-10-01,0.01
Alpha in Tauris,2015-01-01,0.014
Alpha in Tauris,2015-04-01,0.014
Alpha in Tauris,2015-07-01,0.036
Alpha in Tauris,2015-10-01,0.035
Alpha in Tauris,2016-01-01,0.032
Alpha in Tauris,2016-04-01,0.031
Alpha in Tauris,2016-07-01,0.033
Alpha in Tauris,2016-10-01,0.028
Alpha in Tauris,2017-01-01,0.025
Alpha in Tauris,2017-04-01,0.026
Alpha in Tauris,2017-07-01,0.018
Alpha in Tauris,2017-10-01,0.015
Alpha in Tauris,2018-01-01,0.05
Alpha in Tauris,2018-04-01,0.053
Alpha in Tauris,2018-07-01,0.046
Alpha in Tauris,2018-10-01,0.046
Alpha in Tauris,2019-01-01,0.049
Alpha in Tauris,2019-04-01,0.05
Alpha in Tauris,2019-07-01,0.045
Alpha in Tauris,2019-10-01,0.043
Alpha in Tauris,2020-01-01,0.0
Alpha in Tauris,2020-04-01,0.0
Alpha in Tauris,2020-07-01,0.0
Alpha in Tauris,2020-10-01,0.0
Alpha in Tauris,2021-01-01,0.0
Alpha in Tauris,2021-04-01,0.0
Alpha in Tauris,2021-07-01,0.0
Alpha in Tauris,2021-10-01,0.017
Alpha in Tauris,2022-01-01,0.033
Alpha in Tauris,2022-04-01,0.035
Alpha in Tauris,2022-07-01,0.027
Alpha in Tauris,2022-10-01,0.057
Alpha in Tauris,2023-01-01,0.055
Alpha in Tauris,2023-04-01,0.05
Alpha in Tauris,2023-07-01,0.044
Alpha in Tauris,2023-10-01,0.042
Alpha in Tauris,2024-01-01,0.032
Alpha in Tauris,2024-04-01,0.028
Alpha in Tauris,2024-07-01,0.028
Alpha in Tauris,2024-10-01,0.0
Alpha in Tauris,2025-01-01,0.0
Alpha in Tauris,2025-04-01,0.0
Alpha in Tauris,2025-07-01,0.0
Alpha in Tauris,2025-10-01,0.0
Alpha in Tauris,2026-01-01,0.0
Alpha in Tauris,2026-04-01,0.0
Alphabetizing,1993-01-01,0.0
Alphabetizing,1993-04-01,0.0
Alphabetizing,1993-07-01,0.0
Alphabetizing,1993-10-01,0.0
Alphabetizing,1994-01-01,0.0
Alphabetizing,1994-04-01,0.0
Alphabetizing,1994-07-01,0.0
Alphabetizing,1994-10-01,0.0
Alphabetizing,1995-07-01,0.0
Alphabetizing,1995-10-01,0.0
Alphabetizing,1996-01-01,0.0
Alphabetizing,1996-04-01,0.0
Alphabetizing,1996-07-01,0.0
Alphabetizing,1996-10-01,0.0
Alphabetizing,1997-01-01,0.0
Alphabetizing,1997-04-01,0.0
Alphabetizing,1997-07-01,0.029
Alphabetizing,1997-10-01,0.029
Alphabetizing,1998-01-01,0.028
Alphabetizing,1998-04-01,0.034
Alphabetizing,1998-07-01,0.029
Alphabetizing,1998-10-01,0.032
Alphabetizing,1999-01-01,0.043
Alphabetizing,1999-04-01,0.038
Alphabetizing,1999-07-01,0.0
Alphabetizing,1999-10-01,0.0
Alphabetizing,2000-01-01,0.0
Alphabetizing,2000-04-01,0.0
Alphabetizing,2000-07-01,0.0
Alphabetizing,2000-10-01,0.0
Alphabetizing,2001-01-01,0.062
Alphabetizing,2001-04-01,0.083
Alphabetizing,2001-07-01,0.067
Alphabetizing,2001-10-01,0.067
Alphabetizing,2002-01-01,0.067
Alphabetizing,2002-04-01,0.053
Alphabetizing,2002-07-01,0.05
Alphabetizing,2002-10-01,0.05
Alphabetizing,2003-01-01,0.0
Alphabetizing,2003-04-01,0.0
Alphabetizing,2003-07-01,0.0
Alphabetizing,2003-10-01,0.0
Alphabetizing,2004-01-01,0.0
Alphabetizing,2004-04-01,0.018
Alphabetizing,2004-07-01,0.017
Alphabetizing,2004-10-01,0.016
Alphabetizing,2005-01-01,0.018
Alphabetizing,2005-04-01,0.02
Alphabetizing,2005-07-01,0.017
Alphabetizing,2005-10-01,0.016
Alphabetizing,2006-01-01,0.013
Alphabetizing,2006-04-01,0.0
Alphabetizing,2006-07-01,0.0
Alphabetizing,2006-10-01,0.0
Alphabetizing,2007-01-01,0.012
Alphabetizing,2007-04-01,0.01
Alphabetizing,2007-07-01,0.011
Alphabetizing,2007-10-01,0.011
Alphabetizing,2008-01-01,0.011
Alphabetizing,2008-04-01,0.009
Alphabetizing,2008-07-01,0.009
Alphabetizing,2008-10-01,0.01
Alphabetizing,2009-01-01,0.0
Alphabetizing,2009-04-01,0.009
Alphabetizing,2009-07-01,0.009
Alphabetizing,2009-10-01,0.02
Alphabetizing,2010-01-01,0.027
Alphabetizing,2010-04-01,0.031
Alphabetizing,2010-07-01,0.034
Alphabetizing,2010-10-01,0.034
Alphabetizing,2011-01-01,0.04
Alphabetizing,2011-04-01,0.032
Alphabetizing,2011-07-01,0.025
Alphabetizing,2011-10-01,0.015
Alphabetizing,2012-01-01,0.009
Alphabetizing,2012-04-01,0.008
Alphabetizing,2012-07-01,0.009
Alphabetizing,2012-10-01,0.017
Alphabetizing,2013-01-01,0.014
Alphabetizing,2013-04-01,0.015
Alphabetizing,2013-07-01,0.016
Alphabetizing,2013-10-01,0.017
Alphabetizing,2014-01-01,0.016
Alphabetizing,2014-04-01,0.019
Alphabetizing,2014-07-01,0.018
Alphabetizing,2014-10-01,0.01
Alphabetizing,2015-01-01,0.014
Alphabetizing,2015-04-01,0.014
Alphabetizing,2015-07-01,0.012
Alphabetizing,2015-10-01,0.012
Alphabetizing,2016-01-01,0.011
Alphabetizing,2016-04-01,0.01
Alphabetizing,2016-07-01,0.0
Alphabetizing,2016-10-01,0.009
Alphabetizing,2017-01-01,0.008
Alphabetizing,2017-04-01,0.009
Alphabetizing,2017-07-01,0.009
Alphabetizing,2017-10-01,0.008
Alphabetizing,2018-01-01,0.007
Alphabetizing,2018-04-01,0.008
Alphabetizing,2018-07-01,0.008
Alphabetizing,2018-10-01,0.0
Alphabetizing,2019-01-01,0.0
Alphabetizing,2019-04-01,0.0
Alphabetizing,2019-07-01,0.009
Alphabetizing,2019-10-01,0.009
Alphabetizing,2020-01-01,0.019
Alphabetizing,2020-04-01,0.019
Alphabetizing,2020-07-01,0.022
Alphabetizing,2020-10-01,0.026
Alphabetizing,2021-01-01,0.026
Alphabetizing,2021-04-01,0.025
Alphabetizing,2021-07-01,0.017
Alphabetizing,2021-10-01,0.033
Alphabetizing,2022-01-01,0.033
Alphabetizing,2022-04-01,0.035
Alphabetizing,2022-07-01,0.027
Alphabetizing,2022-10-01,0.019
Alphabetizing,2023-01-01,0.027
Alphabetizing,2023-04-01,0.033
Alphabetizing,2023-07-01,0.03
Alphabetizing,2023-10-01,0.025
Alphabetizing,2024-01-01,0.016
Alphabetizing,2024-04-01,0.021
Alphabetizing,2024-07-01,0.021
Alphabetizing,2024-10-01,0.024
Alphabetizing,2025-01-01,0.015
Alphabetizing,2025-04-01,0.008
Alphabetizing,2025-07-01,0.009
Alphabetizing,2025-10-01,0.009
Alphabetizing,2026-01-01,0.008
Alphabetizing,2026-04-01,0.0
Ambivalent Seascape Y,1993-01-01,0.0
Ambivalent Seascape Y,1993-04-01,0.0
Ambivalent Seascape Y,1993-07-01,0.0
Ambivalent Seascape Y,1993-10-01,0.0
Ambivalent Seascape Y,1994-01-01,0.0
Ambivalent Seascape Y,1994-04-01,0.0
Ambivalent Seascape Y,1994-07-01,0.0
Ambivalent Seascape Y,1994-10-01,0.0
Ambivalent Seascape Y,1995-07-01,0.0
Ambivalent Seascape Y,1995-10-01,0.091
Ambivalent Seascape Y,1996-01-01,0.091
Ambivalent Seascape Y,1996-04-01,0.05
Ambivalent Seascape Y,1996-07-01,0.05
Ambivalent Seascape Y,1996-10-01,0.045
Ambivalent Seascape Y,1997-01-01,0.032
Ambivalent Seascape Y,1997-04-01,0.031
Ambivalent Seascape Y,1997-07-01,0.029
Ambivalent Seascape Y,1997-10-01,0.0
Ambivalent Seascape Y,1998-01-01,0.0
Ambivalent Seascape Y,1998-04-01,0.0
Ambivalent Seascape Y,1998-07-01,0.0
Ambivalent Seascape Y,1998-10-01,0.0
Ambivalent Seascape Y,1999-01-01,0.0
Ambivalent Seascape Y,1999-04-01,0.0
Ambivalent Seascape Y,1999-07-01,0.0
Ambivalent Seascape Y,1999-10-01,0.0
Ambivalent Seascape Y,2000-01-01,0.0
Ambivalent Seascape Y,2000-04-01,0.05
Ambivalent Seascape Y,2000-07-01,0.071
Ambivalent Seascape Y,2000-10-01,0.071
Ambivalent Seascape Y,2001-01-01,0.125
Ambivalent Seascape Y,2001-04-01,0.167
Ambivalent Seascape Y,2001-07-01,0.133
Ambivalent Seascape Y,2001-10-01,0.133
Ambivalent Seascape Y,2002-01-01,0.133
Ambivalent Seascape Y,2002-04-01,0.053
Ambivalent Seascape Y,2002-07-01,0.05
Ambivalent Seascape Y,2002-10-01,0.05
Ambivalent Seascape Y,2003-01-01,0.0
Ambivalent Seascape Y,2003-04-01,0.0
Ambivalent Seascape Y,2003-07-01,0.0
Ambivalent Seascape Y,2003-10-01,0.0
Ambivalent Seascape Y,2004-01-01,0.0
Ambivalent Seascape Y,2004-04-01,0.0
Ambivalent Seascape Y,2004-07-01,0.0
Ambivalent Seascape Y,2004-10-01,0.0
Ambivalent Seascape Y,2005-01-01,0.0
Ambivalent Seascape Y,2005-04-01,0.0
Ambivalent Seascape Y,2005-07-01,0.0
Ambivalent Seascape Y,2005-10-01,0.0
Ambivalent Seascape Y,2006-01-01,0.0
Ambivalent Seascape Y,2006-04-01,0.0
Ambivalent Seascape Y,2006-07-01,0.0
Ambivalent Seascape Y,2006-10-01,0.0
Ambivalent Seascape Y,2007-01-01,0.0
Ambivalent Seascape Y,2007-04-01,0.0
Ambivalent Seascape Y,2007-07-01,0.0
Ambivalent Seascape Y,2007-10-01,0.0
Ambivalent Seascape Y,2008-01-01,0.0
Ambivalent Seascape Y,2008-04-01,0.0
Ambivalent Seascape Y,2008-07-01,0.0
Ambivalent Seascape Y,2008-10-01,0.0
Ambivalent Seascape Y,2009-01-01,0.0
Ambivalent Seascape Y,2009-04-01,0.0
Ambivalent Seascape Y,2009-07-01,0.0
Ambivalent Seascape Y,2009-10-01,0.0
Ambivalent Seascape Y,2010-01-01,0.0
Ambivalent Seascape Y,2010-04-01,0.0
Ambivalent Seascape Y,2010-07-01,0.0
Ambivalent Seascape Y,2010-10-01,0.0
Ambivalent Seascape Y,2011-01-01,0.0
Ambivalent Seascape Y,2011-04-01,0.0
Ambivalent Seascape Y,2011-07-01,0.0
Ambivalent Seascape Y,2011-10-01,0.0
Ambivalent Seascape Y,2012-01-01,0.0
Ambivalent Seascape Y,2012-04-01,0.0
Ambivalent Seascape Y,2012-07-01,0.0
Ambivalent Seascape Y,2012-10-01,0.0
Ambivalent Seascape Y,2013-01-01,0.0
Ambivalent Seascape Y,2013-04-01,0.0
Ambivalent Seascape Y,2013-07-01,0.0
Ambivalent Seascape Y,2013-10-01,0.0
Ambivalent Seascape Y,2014-01-01,0.0
Ambivalent Seascape Y,2014-04-01,0.0
Ambivalent Seascape Y,2014-07-01,0.0
Ambivalent Seascape Y,2014-10-01,0.0
Ambivalent Seascape Y,2015-01-01,0.0
Ambivalent Seascape Y,2015-04-01,0.0
Ambivalent Seascape Y,2015-07-01,0.0
Ambivalent Seascape Y,2015-10-01,0.0
Ambivalent Seascape Y,2016-01-01,0.0
Ambivalent Seascape Y,2016-04-01,0.0
Ambivalent Seascape Y,2016-07-01,0.0
Ambivalent Seascape Y,2016-10-01,0.0
Ambivalent Seascape Y,2017-01-01,0.0
Ambivalent Seascape Y,2017-04-01,0.0
Ambivalent Seascape Y,2017-07-01,0.0
Ambivalent Seascape Y,2017-10-01,0.0
Ambivalent Seascape Y,2018-01-01,0.0
Ambivalent Seascape Y,2018-04-01,0.0
Ambivalent Seascape Y,2018-07-01,0.0
Ambivalent Seascape Y,2018-10-01,0.0
Ambivalent Seascape Y,2019-01-01,0.0
Ambivalent Seascape Y,2019-04-01,0.0
Ambivalent Seascape Y,2019-07-01,0.0
Ambivalent Seascape Y,2019-10-01,0.0
Ambivalent Seascape Y,2020-01-01,0.0
Ambivalent Seascape Y,2020-04-01,0.0
Ambivalent Seascape Y,2020-07-01,0.0
Ambivalent Seascape Y,2020-10-01,0.0
Ambivalent Seascape Y,2021-01-01,0.0
Ambivalent Seascape Y,2021-04-01,0.0
Ambivalent Seascape Y,2021-07-01,0.0
Ambivalent Seascape Y,2021-10-01,0.0
Ambivalent Seascape Y,2022-01-01,0.0
Ambivalent Seascape Y,2022-04-01,0.0
Ambivalent Seascape Y,2022-07-01,0.0
Ambivalent Seascape Y,2022-10-01,0.0
Ambivalent Seascape Y,2023-01-01,0.0
Ambivalent Seascape Y,2023-04-01,0.0
Ambivalent Seascape Y,2023-07-01,0.0
Ambivalent Seascape Y,2023-10-01,0.0
Ambivalent Seascape Y,2024-01-01,0.0
Ambivalent Seascape Y,2024-04-01,0.0
Ambivalent Seascape Y,2024-07-01,0.0
Ambivalent Seascape Y,2024-10-01,0.0
Ambivalent Seascape Y,2025-01-01,0.0
Ambivalent Seascape Y,2025-04-01,0.0
Ambivalent Seascape Y,2025-07-01,0.0
Ambivalent Seascape Y,2025-10-01,0.0
Ambivalent Seascape Y,2026-01-01,0.0
Ambivalent Seascape Y,2026-04-01,0.0
Amy AKA Spent Gladiator 1,1993-01-01,0.0
Amy AKA Spent Gladiator 1,1993-04-01,0.0
Amy AKA Spent Gladiator 1,1993-07-01,0.0
Amy AKA Spent Gladiator 1,1993-10-01,0.0
Amy AKA Spent Gladiator 1,1994-01-01,0.0
Amy AKA Spent Gladiator 1,1994-04-01,0.0
Amy AKA Spent Gladiator 1,1994-07-01,0.0
Amy AKA Spent Gladiator 1,1994-10-01,0.0
Amy AKA Spent Gladiator 1,1995-07-01,0.0
Amy AKA Spent Gladiator 1,1995-10-01,0.0
Amy AKA Spent Gladiator 1,1996-01-01,0.0
Amy AKA Spent Gladiator 1,1996-04-01,0.0
Amy AKA Spent Gladiator 1,1996-07-01,0.0
Amy AKA Spent Gladiator 1,1996-10-01,0.0
Amy AKA Spent Gladiator 1,1997-01-01,0.0
Amy AKA Spent Gladiator 1,1997-04-01,0.0
Amy AKA Spent Gladiator 1,1997-07-01,0.0
Amy AKA Spent Gladiator 1,1997-10-01,0.0
Amy AKA Spent Gladiator 1,1998-01-01,0.0
Amy AKA Spent Gladiator 1,1998-04-01,0.0
Amy AKA Spent Gladiator 1,1998-07-01,0.0
Amy AKA Spent Gladiator 1,1998-10-01,0.0
Amy AKA Spent Gladiator 1,1999-01-01,0.0
Amy AKA Spent Gladiator 1,1999-04-01,0.0
Amy AKA Spent Gladiator 1,1999-07-01,0.0
Amy AKA Spent Gladiator 1,1999-10-01,0.0
Amy AKA Spent Gladiator 1,2000-01-01,0.0
Amy AKA Spent Gladiator 1,2000-04-01,0.0
Amy AKA Spent Gladiator 1,2000-07-01,0.0
Amy AKA Spent Gladiator 1,2000-10-01,0.0
Amy AKA Spent Gladiator 1,2001-01-01,0.0
Amy AKA Spent Gladiator 1,2001-04-01,0.0
Amy AKA Spent Gladiator 1,2001-07-01,0.0
Amy AKA Spent Gladiator 1,2001-10-01,0.0
Amy AKA Spent Gladiator 1,2002-01-01,0.0
Amy AKA Spent Gladiator 1,2002-04-01,0.0
Amy AKA Spent Gladiator 1,2002-07-01,0.0
Amy AKA Spent Gladiator 1,2002-10-01,0.0
Amy AKA Spent Gladiator 1,2003-01-01,0.0
Amy AKA Spent Gladiator 1,2003-04-01,0.0
Amy AKA Spent Gladiator 1,2003-07-01,0.0
Amy AKA Spent Gladiator 1,2003-10-01,0.0
Amy AKA Spent Gladiator 1,2004-01-01,0.0
Amy AKA Spent Gladiator 1,2004-04-01,0.0
Amy AKA Spent Gladiator 1,2004-07-01,0.0
Amy AKA Spent Gladiator 1,2004-10-01,0.0
Amy AKA Spent Gladiator 1,2005-01-01,0.0
Amy AKA Spent Gladiator 1,2005-04-01,0.0
Amy AKA Spent Gladiator 1,2005-07-01,0.0
Amy AKA Spent Gladiator 1,2005-10-01,0.0
Amy AKA Spent Gladiator 1,2006-01-01,0.0
Amy AKA Spent Gladiator 1,2006-04-01,0.0
Amy AKA Spent Gladiator 1,2006-07-01,0.0
Amy AKA Spent Gladiator 1,2006-10-01,0.0
Amy AKA Spent Gladiator 1,2007-01-01,0.0
Amy AKA Spent Gladiator 1,2007-04-01,0.0
Amy AKA Spent Gladiator 1,2007-07-01,0.0
Amy AKA Spent Gladiator 1,2007-10-01,0.0
Amy AKA Spent Gladiator 1,2008-01-01,0.0
Amy AKA Spent Gladiator 1,2008-04-01,0.0
Amy AKA Spent Gladiator 1,2008-07-01,0.0
Amy AKA Spent Gladiator 1,2008-10-01,0.0
Amy AKA Spent Gladiator 1,2009-01-01,0.0
Amy AKA Spent Gladiator 1,2009-04-01,0.0
Amy AKA Spent Gladiator 1,2009-07-01,0.0
Amy AKA Spent Gladiator 1,2009-10-01,0.0
Amy AKA Spent Gladiator 1,2010-01-01,0.0
Amy AKA Spent Gladiator 1,2010-04-01,0.0
Amy AKA Spent Gladiator 1,2010-07-01,0.0
Amy AKA Spent Gladiator 1,2010-10-01,0.0
Amy AKA Spent Gladiator 1,2011-01-01,0.0
Amy AKA Spent Gladiator 1,2011-04-01,0.0
Amy AKA Spent Gladiator 1,2011-07-01,0.0
Amy AKA Spent Gladiator 1,2011-10-01,0.0
Amy AKA Spent Gladiator 1,2012-01-01,0.0
Amy AKA Spent Gladiator 1,2012-04-01,0.0
Amy AKA Spent Gladiator 1,2012-07-01,0.0
Amy AKA Spent Gladiator 1,2012-10-01,0.0
Amy AKA Spent Gladiator 1,2013-01-01,0.221
Amy AKA Spent Gladiator 1,2013-04-01,0.235
Amy AKA Spent Gladiator 1,2013-07-01,0.254
Amy AKA Spent Gladiator 1,2013-10-01,0.278
Amy AKA Spent Gladiator 1,2014-01-01,0.262
Amy AKA Spent Gladiator 1,2014-04-01,0.308
Amy AKA Spent Gladiator 1,2014-07-01,0.295
Amy AKA Spent Gladiator 1,2014-10-01,0.324
Amy AKA Spent Gladiator 1,2015-01-01,0.042
Amy AKA Spent Gladiator 1,2015-04-01,0.042
Amy AKA Spent Gladiator 1,2015-07-01,0.357
Amy AKA Spent Gladiator 1,2015-10-01,0.341
Amy AKA Spent Gladiator 1,2016-01-01,0.409
Amy AKA Spent Gladiator 1,2016-04-01,0.378
Amy AKA Spent Gladiator 1,2016-07-01,0.402
Amy AKA Spent Gladiator 1,2016-10-01,0.364
Amy AKA Spent Gladiator 1,2017-01-01,0.336
Amy AKA Spent Gladiator 1,2017-04-01,0.348
Amy AKA Spent Gladiator 1,2017-07-01,0.142
Amy AKA Spent Gladiator 1,2017-10-01,0.121
Amy AKA Spent Gladiator 1,2018-01-01,0.071
Amy AKA Spent Gladiator 1,2018-04-01,0.075
Amy AKA Spent Gladiator 1,2018-07-01,0.107
Amy AKA Spent Gladiator 1,2018-10-01,0.107
Amy AKA Spent Gladiator 1,2019-01-01,0.107
Amy AKA Spent Gladiator 1,2019-04-01,0.099
Amy AKA Spent Gladiator 1,2019-07-01,0.117
Amy AKA Spent Gladiator 1,2019-10-01,0.155
Amy AKA Spent Gladiator 1,2020-01-01,0.194
Amy AKA Spent Gladiator 1,2020-04-01,0.19
Amy AKA Spent Gladiator 1,2020-07-01,0.174
Amy AKA Spent Gladiator 1,2020-10-01,0.171
Amy AKA Spent Gladiator 1,2021-01-01,0.182
Amy AKA Spent Gladiator 1,2021-04-01,0.177
Amy AKA Spent Gladiator 1,2021-07-01,0.183
Amy AKA Spent Gladiator 1,2021-10-01,0.25
Amy AKA Spent Gladiator 1,2022-01-01,0.267
Amy AKA Spent Gladiator 1,2022-04-01,0.281
Amy AKA Spent Gladiator 1,2022-07-01,0.293
Amy AKA Spent Gladiator 1,2022-10-01,0.226
Amy AKA Spent Gladiator 1,2023-01-01,0.227
Amy AKA Spent Gladiator 1,2023-04-01,0.208
Amy AKA Spent Gladiator 1,2023-07-01,0.207
Amy AKA Spent Gladiator 1,2023-10-01,0.167
Amy AKA Spent Gladiator 1,2024-01-01,0.137
Amy AKA Spent Gladiator 1,2024-04-01,0.12
Amy AKA Spent Gladiator 1,2024-07-01,0.091
Amy AKA Spent Gladiator 1,2024-10-01,0.103
Amy AKA Spent Gladiator 1,2025-01-01,0.08
Amy AKA Spent Gladiator 1,2025-04-01,0.089
Amy AKA Spent Gladiator 1,2025-07-01,0.075
Amy AKA Spent Gladiator 1,2025-10-01,0.111
Amy AKA Spent Gladiator 1,2026-01-01,0.092
Amy AKA Spent Gladiator 1,2026-04-01,0.108
An Antidote for Strychnine,1993-01-01,0.0
An Antidote for Strychnine,1993-04-01,0.0
An Antidote for Strychnine,1993-07-01,0.0
An Antidote for Strychnine,1993-10-01,0.0
An Antidote for Strychnine,1994-01-01,0.0
An Antidote for Strychnine,1994-04-01,0.0
An Antidote for Strychnine,1994-07-01,0.0
An Antidote for Strychnine,1994-10-01,0.0
An Antidote for Strychnine,1995-07-01,0.0
An Antidote for Strychnine,1995-10-01,0.0
An Antidote for Strychnine,1996-01-01,0.0
An Antidote for Strychnine,1996-04-01,0.0
An Antidote for Strychnine,1996-07-01,0.0
An Antidote for Strychnine,1996-10-01,0.0
An Antidote for Strychnine,1997-01-01,0.0
An Antidote for Strychnine,1997-04-01,0.0
An Antidote for Strychnine,1997-07-01,0.0
An Antidote for Strychnine,1997-10-01,0.0
An Antidote for Strychnine,1998-01-01,0.0
An Antidote for Strychnine,1998-04-01,0.0
An Antidote for Strychnine,1998-07-01,0.0
An Antidote for Strychnine,1998-10-01,0.0
An Antidote for Strychnine,1999-01-01,0.0
An Antidote for Strychnine,1999-04-01,0.0
An Antidote for Strychnine,1999-07-01,0.0
An Antidote for Strychnine,1999-10-01,0.0
An Antidote for Strychnine,2000-01-01,0.0
An Antidote for Strychnine,2000-04-01,0.0
An Antidote for Strychnine,2000-07-01,0.0
An Antidote for Strychnine,2000-10-01,0.0
An Antidote for Strychnine,2001-01-01,0.0
An Antidote for Strychnine,2001-04-01,0.0
An Antidote for Strychnine,2001-07-01,0.0
An Antidote for Strychnine,2001-10-01,0.0
An Antidote for Strychnine,2002-01-01,0.0
An Antidote for Strychnine,2002-04-01,0.0
An Antidote for Strychnine,2002-07-01,0.0
An Antidote for Strychnine,2002-10-01,0.0
An Antidote for Strychnine,2003-01-01,0.0
An Antidote for Strychnine,2003-04-01,0.0
An Antidote for Strychnine,2003-07-01,0.0
An Antidote for Strychnine,2003-10-01,0.0
