show_id,date,tour,n_candidates,n_played,mean_surprisal_played_bits,cross_entropy_bits
"2012-06-27_-_Swedish_American_Hall_-_San_Francisco,_CA",2012-06-27,Survivors Choice West Coast Tour 2012,473.0,19.0,4.179763178489649,0.23527612205141363
"2012-06-28_-_Swedish_American_Hall_-_San_Francisco,_CA",2012-06-28,Survivors Choice West Coast Tour 2012,474.0,22.0,3.6994503527544214,0.2335389335055954
"2012-06-30_-_McCabe's_Guitar_Shop_-_Santa_Monica,_CA",2012-06-30,Survivors Choice West Coast Tour 2012,474.0,21.0,3.879448144078195,0.22631345278820986
"2012-07-01_-_McCabe's_Guitar_Shop_-_Santa_Monica,_CA",2012-07-01,Survivors Choice West Coast Tour 2012,474.0,23.0,3.18573701182136,0.2033642040383948
"2012-07-03_-_Folk_Music_Center_-_Claremont,_CA",2012-07-03,Survivors Choice West Coast Tour 2012,474.0,21.0,2.488470857830958,0.15384900824247472
"2012-07-28_-_Antiwarpt_Festival_-_St._Petersburg,_FL",2012-07-28,,474.0,17.0,4.084072986656901,0.16435878303877494
"2012-09-01_-_Front_Porch_Music_Festival_-_Livermore,_CA",2012-09-01,,475.0,20.0,5.0174562703533585,0.23130624350186624
"2012-09-01_-_Front_Porch_Session_-_Wente_Vineyards_-_Livermore,_CA",2012-09-01,,475.0,0.0,,0.044661176517369894
"2012-09-07_-_Hopscotch_Festival_-_Fletcher_Opera_Theater_-_Raleigh,_NC",2012-09-07,,475.0,14.0,5.5631678726985365,0.18257689742878197
"2012-09-11_-_WFUV_Session_-_New_York,_NY",2012-09-11,,476.0,4.0,5.7899617679404765,0.0690689709171606
"2012-09-18_-_Pitchfork_Session_-_New_York,_NY",2012-09-18,,476.0,1.0,6.892715623943732,0.050976412077048706
"2012-09-19_-_Soundcheck_-_WNYC_Session_-_New_York,_NY",2012-09-19,,476.0,4.0,4.00819994427877,0.049184228734365926
"2012-10-06_-_Reynolds_Industries_Theatre_-_Durham,_NC",2012-10-06,,476.0,5.0,4.887288789418962,0.08051764017336098
"2012-10-09_-_The_National_-_Richmond,_VA",2012-10-09,Nameless Dark Tour 2012,476.0,17.0,3.9208218571921427,0.1639698430400369
"2012-10-10_-_Ottobar_-_Baltimore,_MD",2012-10-10,Nameless Dark Tour 2012,478.0,19.0,2.2539390480707677,0.1345097329879939
"2012-10-11_-_Theater_of_Living_Arts_-_Philadelphia,_PA",2012-10-11,Nameless Dark Tour 2012,478.0,18.0,1.8821316530665304,0.10760240361351885
"2012-10-13_-_Music_Hall_of_Williamsburg_-_Brooklyn,_NY",2012-10-13,Nameless Dark Tour 2012,478.0,21.0,2.1171151998508764,0.1235493044707386
"2012-10-14_-_Music_Hall_of_Williamsburg_-_Brooklyn,_NY",2012-10-14,Nameless Dark Tour 2012,478.0,21.0,2.214540304274336,0.1329618790940119
"2012-10-15_-_Bowery_Ballroom_-_New_York,_NY",2012-10-15,Nameless Dark Tour 2012,478.0,20.0,1.686513975315329,0.10216623804169467
"2012-10-16_-_Bowery_Ballroom_-_New_York,_NY",2012-10-16,Nameless Dark Tour 2012,478.0,23.0,2.281223653401614,0.144600702984467
"2012-10-18_-_Daytrotter_Session_-_Echo_Mountain_Recording_Studio_-_Asheville,_NC",2012-10-18,,478.0,4.0,1.8924234799816335,0.05134468477671599
"2012-10-18_-_House_of_Blues_-_Boston,_MA",2012-10-18,Nameless Dark Tour 2012,478.0,22.0,2.4779783513294302,0.1352396679329129
"2012-10-19_-_The_Haunt_-_Ithaca,_NY",2012-10-19,Nameless Dark Tour 2012,478.0,22.0,1.5589526630393715,0.10904866955246816
"2012-10-20_-_Phoenix_Concert_Theatre_-_Toronto,_Ontario",2012-10-20,Nameless Dark Tour 2012,478.0,22.0,1.5117441620327077,0.10167819997186281
"2012-10-22_-_Fine_Arts_Center_-_Calvin_College_-_Grand_Rapids,_MI",2012-10-22,Nameless Dark Tour 2012,478.0,19.0,1.7609103173633078,0.11191253834013512
"2012-10-23_-_Pabst_Theatre_-_Milwaukee,_WI",2012-10-23,Nameless Dark Tour 2012,478.0,19.0,1.588623795137637,0.09870019086447063
"2012-10-24_-_The_Varsity_Theater_-_Minneapolis,_MN",2012-10-24,Nameless Dark Tour 2012,478.0,22.0,1.9642412051914369,0.12229421379274764
"2012-10-26_-_Blue_Moose_Tap_House_-_Iowa_City,_IA",2012-10-26,Nameless Dark Tour 2012,478.0,18.0,2.0371332701811116,0.12119995559043673
"2012-10-27_-_The_Vic_Theatre_-_Chicago,_IL",2012-10-27,Nameless Dark Tour 2012,478.0,21.0,1.6691889035183718,0.10512739210067562
"2012-11-04_-_Mountain_Stage_-_Keith-Albee_Performing_Arts_Center_-_Huntington,_WV",2012-11-04,,478.0,6.0,2.2928892637292244,0.06326926805862468
"2012-11-29_-_Terminal_West_-_Atlanta,_GA",2012-11-29,Nameless Dark Tour 2012,478.0,20.0,2.2486066595807963,0.11440401844272945
"2012-11-30_-_The_Grey_Eagle_-_Asheville,_NC",2012-11-30,Nameless Dark Tour 2012,478.0,16.0,1.3934754344470508,0.09352444563024748
"2012-12-01_-_Mercy_Lounge_-_Nashville,_TN",2012-12-01,Nameless Dark Tour 2012,478.0,20.0,1.29155771039138,0.0826581328134403
"2012-12-03_-_Cain's_Ballroom_-_Tulsa,_OK",2012-12-03,Nameless Dark Tour 2012,478.0,20.0,1.5269410117611477,0.09389582692197186
"2012-12-04_-_Granada_Theater_-_Dallas,_TX",2012-12-04,Nameless Dark Tour 2012,478.0,18.0,1.307981778476204,0.08165952432888615
"2012-12-05_-_Emo's_East_-_Austin,_TX",2012-12-05,Nameless Dark Tour 2012,478.0,20.0,1.9342808738879598,0.11066720363771701
"2012-12-08_-_Crescent_Ballroom_-_Phoenix,_AZ",2012-12-08,Nameless Dark Tour 2012,478.0,19.0,1.5380732657413188,0.0904428917496152
"2012-12-09_-_Club_Congress_-_Tucson,_AZ",2012-12-09,Nameless Dark Tour 2012,478.0,18.0,1.7032809290470203,0.09669077816253202
"2012-12-10_-_The_Irenic_-_San_Diego,_CA",2012-12-10,Nameless Dark Tour 2012,478.0,20.0,2.0108262671657093,0.12089435553305133
"2012-12-12_-_Masonic_Lodge_-_Hollywood_Forever_Cemetery_-_Los_Angeles,_CA",2012-12-12,Nameless Dark Tour 2012,478.0,20.0,2.7956884440198104,0.1566602353390975
"2012-12-13_-_Origami_Vinyl_-_Los_Angeles,_CA",2012-12-13,Nameless Dark Tour 2012,478.0,11.0,4.502304564354872,0.1872945165210089
"2012-12-13_-_Troubadour_-_West_Hollywood,_CA",2012-12-13,Nameless Dark Tour 2012,478.0,22.0,1.6471650529221924,0.10093488533579052
"2012-12-14_-_The_Fillmore_-_San_Francisco,_CA",2012-12-14,Nameless Dark Tour 2012,478.0,19.0,1.0117360457569322,0.06496280108423437
"2012-12-16_-_Aladdin_Theater_-_Portland,_OR",2012-12-16,Nameless Dark Tour 2012,478.0,21.0,1.3883731060945184,0.08393928115232985
"2012-12-16_-_Oregon_Public_Broadcasting_Session_-_Aladdin_Theater_-_Portland,_OR",2012-12-16,Nameless Dark Tour 2012,478.0,3.0,0.25824041623687427,0.0711255957234817
"2012-12-17_-_The_Showbox_-_Seattle,_WA",2012-12-17,Nameless Dark Tour 2012,478.0,22.0,1.7685421525310596,0.09982624301922179
"2012-12-17_-_KEXP_Session_-_Seattle,_WA",2012-12-17,Nameless Dark Tour 2012,478.0,4.0,0.4168596031588173,0.06780459337992328
"2013-01-15_-_An_Evening_of_Awesome_-_Isaac_Stern_Auditorium_at_Carnegie_Hall_-_New_York,_NY",2013-01-15,,478.0,7.0,3.9300862893709554,0.08924227953001199
"2013-01-19_-_FSG_Originals_-_Studio_X_-_New_York,_NY",2013-01-19,,478.0,2.0,7.059982256888987,0.06708000779600458
"2013-01-20_-_Rock_for_Roe_at_The_Pinhook_-_Durham,_NC",2013-01-20,,478.0,20.0,5.427783790105709,0.255850568595
"2013-01-25_-_Judge_John_Hodgman_Podcast_-_SF_Sketchfest_-_San_Francisco,_CA",2013-01-25,,478.0,4.0,5.69994605092596,0.08144406883457503
2013-03-04_-_WTF_with_Marc_Maron_Podcast,2013-03-04,,479.0,2.0,2.7439095090081542,0.04579499361013284
"2013-05-01_-_Legends_Club_at_Appalachian_State_University_-_Boone,_NC",2013-05-01,,479.0,18.0,3.8374482785584596,0.16821186092222626
"2013-06-03_-_9:30_Club_-_Washington,_D.C.",2013-06-03,Tuttlingen Warriors Tour 2013,479.0,16.0,4.309088128749888,0.17067006154746503
"2013-06-04_-_Strand-Capitol_Performing_Arts_Center_-_York,_PA",2013-06-04,Tuttlingen Warriors Tour 2013,482.0,20.0,2.5152948698464526,0.1564162313393942
"2013-06-05_-_Maxwell's_-_Hoboken,_NJ",2013-06-05,Tuttlingen Warriors Tour 2013,482.0,22.0,2.8683156805526826,0.17333317241726076
"2013-06-07_-_Center_Church_on_the_Green_-_New_Haven,_CT",2013-06-07,Tuttlingen Warriors Tour 2013,482.0,21.0,2.324236222485457,0.14683734728919215
"2013-06-08_-_Port_City_Music_Hall_-_Portland,_ME",2013-06-08,Tuttlingen Warriors Tour 2013,482.0,22.0,2.477726610884981,0.15357756530148486
"2013-06-09_-_Higher_Ground_Ballroom_-_South_Burlington,_VT",2013-06-09,Tuttlingen Warriors Tour 2013,482.0,5.0,4.150899593219636,0.11250611626896904
"2013-06-11_-_Carnegie_Music_Hall_of_Homestead_-_Munhall,_PA",2013-06-11,Tuttlingen Warriors Tour 2013,482.0,19.0,1.7751744800881653,0.10668608027032746
"2013-06-12_-_Majestic_Theatre_-_Detroit,_MI",2013-06-12,Tuttlingen Warriors Tour 2013,482.0,21.0,1.929394051372446,0.1197660829497332
"2013-06-14_-_Taft_Ballroom_-_Cincinnati,_OH",2013-06-14,Tuttlingen Warriors Tour 2013,482.0,20.0,2.0282215652474536,0.11889691618561905
"2013-06-15_-_Buskirk-Chumley_Theater_-_Bloomington,_IN",2013-06-15,Tuttlingen Warriors Tour 2013,482.0,18.0,1.9074395369977806,0.1065408297543887
"2013-06-16_-_Space_-_Evanston,_IL",2013-06-16,Tuttlingen Warriors Tour 2013,482.0,22.0,1.7845864896540717,0.11339839304181838
"2013-06-17_-_Lincoln_Hall_-_Chicago,_IL",2013-06-17,Tuttlingen Warriors Tour 2013,482.0,19.0,2.070301442288828,0.12022831120742113
"2013-06-19_-_The_Record_Bar_-_Kansas_City,_MO",2013-06-19,Tuttlingen Warriors Tour 2013,482.0,17.0,2.0103361573613405,0.11200041588972208
"2013-06-20_-_Old_Rock_House_-_St._Louis,_MO",2013-06-20,Tuttlingen Warriors Tour 2013,482.0,19.0,1.516899093555014,0.09130383347297653
"2013-06-22_-_The_Bottletree_-_Birmingham,_AL",2013-06-22,Tuttlingen Warriors Tour 2013,482.0,21.0,1.4114007132877748,0.08855474835890072
"2013-06-23_-_High_Dive_-_Gainesville,_FL",2013-06-23,Tuttlingen Warriors Tour 2013,482.0,18.0,1.40314299790707,0.08274706921116183
"2013-06-24_-_Culture_Room_-_Ft._Lauderdale,_FL",2013-06-24,Tuttlingen Warriors Tour 2013,482.0,22.0,1.803360565734637,0.11079468306147525
"2013-06-26_-_The_Charleston_Pourhouse_-_Charleston,_SC",2013-06-26,Tuttlingen Warriors Tour 2013,482.0,20.0,1.4710828965663263,0.0901967255541997
"2013-06-27_-_New_Brookland_Tavern_-_West_Columbia,_SC",2013-06-27,Tuttlingen Warriors Tour 2013,482.0,17.0,1.4153962451770634,0.08315951905030176
"2013-06-28_-_The_Soapbox_-_Wilmington,_NC",2013-06-28,Tuttlingen Warriors Tour 2013,482.0,19.0,1.1514452931067851,0.07235753545730009
"2013-07-06_-_Festival_for_the_Eno_-_Durham,_NC",2013-07-06,,482.0,15.0,4.425430343795183,0.15266196006426017
"2013-07-26_-_Newport_Folk_Festival_-_Newport,_RI",2013-07-26,,482.0,13.0,5.209749836349541,0.15922938126230826
"2013-07-28_-_Bele_Chere_Festival_-_Asheville,_NC",2013-07-28,,483.0,3.0,2.6025895483359633,0.036296787884546
2013-09-14_-_Atlantic_Ocean_Comedy_and_Music_Festival,2013-09-14,,483.0,7.0,4.1594846371601175,0.0952232680085375
"2013-10-07_-_St._Georges_-_Bristol,_England",2013-10-07,Tuttlingen Warriors Tour 2013 (European Leg),484.0,18.0,3.022075889530815,0.13573427979946767
"2013-10-07_-_BBC_Radio_Bristol_Session_-_Bristol,_England",2013-10-07,Tuttlingen Warriors Tour 2013 (European Leg),484.0,1.0,5.632752440003979,0.04795514712461365
"2013-10-08_-_Union_Chapel_-_London,_England",2013-10-08,Tuttlingen Warriors Tour 2013 (European Leg),484.0,19.0,2.5685171401521893,0.12934573151821244
"2013-10-09_-_Royal_Northern_College_of_Music_-_Manchester,_England",2013-10-09,Tuttlingen Warriors Tour 2013 (European Leg),484.0,21.0,2.1643911531948605,0.12125815855470487
"2013-10-10_-_Arches_-_Glasgow,_Scotland",2013-10-10,Tuttlingen Warriors Tour 2013 (European Leg),484.0,18.0,1.8822703751216825,0.10478983447162314
"2013-10-12_-_Handelsbeurs_-_Ghent,_Belgium",2013-10-12,Tuttlingen Warriors Tour 2013 (European Leg),484.0,8.0,2.829958118770477,0.10141475474035133
"2013-10-13_-_People's_Place_-_Amsterdam,_Netherlands",2013-10-13,Tuttlingen Warriors Tour 2013 (European Leg),484.0,19.0,1.5359963584101672,0.08511012833813553
"2013-10-14_-_Luxor_-_Cologne,_Germany",2013-10-14,Tuttlingen Warriors Tour 2013 (European Leg),484.0,21.0,1.8850437891943241,0.10932699491926136
"2013-10-16_-_La_Gaite_Lyrique_-_Paris,_France",2013-10-16,Tuttlingen Warriors Tour 2013 (European Leg),484.0,27.0,2.3342818657177924,0.15473482173425268
"2013-10-17_-_La_Connexion_Live_-_Toulouse,_France",2013-10-17,Tuttlingen Warriors Tour 2013 (European Leg),484.0,2.0,1.2651808404882912,0.0746325997694701
"2013-10-18_-_Teatre_Conde_Duque_-_Madrid,_Spain",2013-10-18,Tuttlingen Warriors Tour 2013 (European Leg),484.0,17.0,2.162786818853238,0.11562605921610163
"2013-10-19_-_Caprichos_de_Apolo_-_Barcelona,_Spain",2013-10-19,Tuttlingen Warriors Tour 2013 (European Leg),484.0,21.0,1.8360333384771934,0.11064409838319329
"2013-10-20_-_Casa_Cultural_Lugaritz_-_Sala_Imanol_Larzabal_-_San_Sebastian,_Spain",2013-10-20,Tuttlingen Warriors Tour 2013 (European Leg),484.0,1.0,0.3776563796126844,0.06265185697242322
"2014-01-19_-_Rock_for_Roe_at_the_Pinhook_-_Durham,_NC",2014-01-19,,484.0,23.0,5.889126973256759,0.30960184515543093
"2014-02-26_-_A.V._Club_Pioneering_Session_-_Bowery_Electric_-_New_York,_NY",2014-02-26,,488.0,2.0,3.7608978663531625,0.05919241355037479
"2014-02-28_-_Rangos_Ballroom_-_Carnegie_Mellon_University_-_Pittsburgh,_PA",2014-02-28,,490.0,18.0,4.474866019703792,0.19987589877821016
"2014-04-15_-_Pearl_Street_Ballroom_-_Northampton,_MA",2014-04-15,Ghost Cave Incubation Chamber Solo Non-Tour Tour 2014,493.0,19.0,4.718198679525993,0.219478696004625
"2014-04-16_-_Somerville_Theatre_-_Somerville,_MA",2014-04-16,Ghost Cave Incubation Chamber Solo Non-Tour Tour 2014,494.0,19.0,2.942590917881442,0.17601799383256508
"2014-04-17_-_Club_Helsinki_-_Hudson,_NY",2014-04-17,Ghost Cave Incubation Chamber Solo Non-Tour Tour 2014,496.0,18.0,2.1962299300736325,0.1336866404197782
"2014-04-19_-_Laurie's_Planet_of_Sound_-_Chicago,_IL",2014-04-19,Ghost Cave Incubation Chamber Solo Non-Tour Tour 2014,496.0,8.0,5.14633839594679,0.1524559411501638
"2014-04-19_-_Old_Town_School_of_Folk_Music_-_Chicago,_IL",2014-04-19,Ghost Cave Incubation Chamber Solo Non-Tour Tour 2014,496.0,21.0,3.7181888586539182,0.19952261110559777
"2014-04-20_-_Old_Town_School_of_Folk_Music_-_Chicago,_IL",2014-04-20,Ghost Cave Incubation Chamber Solo Non-Tour Tour 2014,496.0,21.0,3.245742103586498,0.178709917343217
"2014-04-21_-_Scope_Productions_Presents_First_United_Methodist_Church_-_Iowa_City,_IA",2014-04-21,Ghost Cave Incubation Chamber Solo Non-Tour Tour 2014,496.0,20.0,2.8116808957154618,0.15407448063672927
"2014-05-02_-_Kresge_Recital_Hall_-_Knox_College_-_Galesburg,_IL",2014-05-02,,496.0,18.0,4.413354174938239,0.19291036407136683
"2014-06-05_-_Gothic_Theatre_-_Denver,_CO",2014-06-05,Twin Inhuman Highway Fiends Tour 2014,496.0,17.0,3.4724740414611097,0.15131696238937872
"2014-06-07_-_Kilby_Court_-_Salt_Lake_City,_UT",2014-06-07,Twin Inhuman Highway Fiends Tour 2014,497.0,19.0,2.037692483153093,0.13078465055192995
"2014-06-08_-_Knitting_Factory_-_Boise,_ID",2014-06-08,Twin Inhuman Highway Fiends Tour 2014,497.0,13.0,1.5888453074938778,0.0886695697179719
"2014-06-10_-_The_Showbox_-_Seattle,_WA",2014-06-10,Twin Inhuman Highway Fiends Tour 2014,498.0,22.0,1.9857880994332795,0.12060172361330225
"2014-06-11_-_Wonder_Ballroom_-_Portland,_OR",2014-06-11,Twin Inhuman Highway Fiends Tour 2014,498.0,19.0,1.8799566699783894,0.11551731098707278
"2014-06-13_-_Bottom_of_the_Hill_-_San_Francisco,_CA",2014-06-13,Twin Inhuman Highway Fiends Tour 2014,499.0,21.0,2.877392127071385,0.166445956157318
"2014-06-14_-_Bottom_of_the_Hill_-_San_Francisco,_CA",2014-06-14,Twin Inhuman Highway Fiends Tour 2014,501.0,23.0,3.170005159765472,0.19893669192461577
"2014-06-15_-_Bottom_of_the_Hill_-_San_Francisco,_CA",2014-06-15,Twin Inhuman Highway Fiends Tour 2014,503.0,21.0,3.001770595100182,0.17516545025532806
"2014-06-17_-_Mayan_Theatre_-_Los_Angeles,_CA",2014-06-17,Twin Inhuman Highway Fiends Tour 2014,506.0,21.0,1.5285850973739268,0.10595118053803734
"2014-06-18_-_Crescent_Ballroom_-_Phoenix,_AZ",2014-06-18,Twin Inhuman Highway Fiends Tour 2014,506.0,19.0,1.9863328517592311,0.11866096907013331
"2014-06-19_-_Eyeconik_Records_and_Apparel_-_Las_Cruces,_NM",2014-06-19,Twin Inhuman Highway Fiends Tour 2014,506.0,5.0,3.106281565889848,0.10435547586429154
"2014-06-20_-_Dan's_Silverleaf_-_Denton,_TX",2014-06-20,Twin Inhuman Highway Fiends Tour 2014,506.0,17.0,1.7644052453665555,0.10241046434748936
"2014-06-21_-_Fitzgerald's_-_Houston,_TX",2014-06-21,Twin Inhuman Highway Fiends Tour 2014,506.0,19.0,1.878171792048945,0.1058725661968241
"2014-06-22_-_The_Mohawk_-_Austin,_TX",2014-06-22,Twin Inhuman Highway Fiends Tour 2014,506.0,21.0,1.3548743261910594,0.08261900987528778
"2014-06-27_-_Boys_Rock_for_Girls_Rock_-_Haw_River_Ballroom_-_Saxapahaw,_NC",2014-06-27,,506.0,12.0,3.301035969263141,0.11064153787035474
"2014-07-25_-_Merge_25_-_Cat's_Cradle_-_Carrboro,_NC",2014-07-25,,506.0,7.0,4.462413834612427,0.0798982821165485
"2014-11-19_-_NPR's_Ask_Me_Another_-_Carolina_Theatre_-_Durham,_NC",2014-11-19,,507.0,1.0,2.7761899938543477,0.043520277520834254
"2015-01-24_-_Invite_Them_Up_Second_Set_-_SF_Sketchfest_-_San_Francisco,_CA",2015-01-24,,507.0,3.0,3.952348128224418,0.05174338805401748
"2015-01-24_-_Invite_Them_Up_First_Set_-_SF_Sketchfest_-_San_Francisco,_CA",2015-01-24,,507.0,3.0,4.656415372592379,0.06002848379055772
"2015-01-25_-_Tribute_to_Wurster_and_Scharpling_-_SF_Sketchfest_-_San_Francisco,_CA",2015-01-25,,507.0,1.0,2.4665361174598304,0.030816170003514422
"2015-03-18_-_Welcome_to_Night_Vale_Selected_Shorts_-_Symphony_Space_-_New_York,_NY",2015-03-18,,508.0,3.0,3.3811119871825386,0.04373606219550747
"2015-03-30_-_A.V._Club_One_Track_Mind_Session_-_Sam's_Quik_Shop_-_Durham,_NC",2015-03-30,,508.0,0.0,,0.024847919697069953
"2015-04-02_-_Mercy_Lounge_-_Nashville,_TN",2015-04-02,Regional Heat Tour 2015,509.0,15.0,4.103811472070243,0.13994790629612305
"2015-04-03_-_The_Grey_Eagle_-_Asheville,_NC",2015-04-03,Regional Heat Tour 2015,513.0,21.0,1.4384709346491615,0.08470137066268293
"2015-04-04_-_The_Jinx_-_Savannah,_GA",2015-04-04,Regional Heat Tour 2015,514.0,19.0,2.3494767140300987,0.12607864812273645
"2015-04-06_-_Late_Night_with_Seth_Meyers_-_New_York,_NY",2015-04-06,,514.0,2.0,2.8316937739307555,0.028816131094291215
"2015-04-07_-_Cat's_Cradle_-_Carrboro,_NC",2015-04-07,Regional Heat Tour 2015,514.0,23.0,2.8589839575361227,0.14477094324807283
"2015-04-08_-_9:30_Club_-_Washington,_D.C.",2015-04-08,Regional Heat Tour 2015,515.0,21.0,1.7984039045123978,0.12077638515970852
"2015-04-09_-_Webster_Hall_-_New_York,_NY",2015-04-09,Regional Heat Tour 2015,515.0,22.0,1.808282597304872,0.10752705685200832
"2015-04-11_-_City_Winery_-_New_York,_NY",2015-04-11,Regional Heat Tour 2015,515.0,20.0,1.9493586454173424,0.1145784476167053
"2015-04-11_-_One_on_One_Session_-_City_Winery_-_New_York,_NY",2015-04-11,,515.0,4.0,2.035773578980442,0.0479311663290948
"2015-04-12_-_City_Winery_-_New_York,_NY",2015-04-12,Regional Heat Tour 2015,515.0,21.0,2.5791620263578148,0.12454236119628743
"2015-04-13_-_Union_Transfer_-_Philadelphia,_PA",2015-04-13,Regional Heat Tour 2015,515.0,20.0,1.6604326681081616,0.10003413960723023
"2015-04-14_-_House_of_Blues_-_Boston,_MA",2015-04-14,Regional Heat Tour 2015,516.0,21.0,1.3723064075397173,0.08590069142850636
"2015-04-16_-_Bogart's_-_Cincinnati,_OH",2015-04-16,Regional Heat Tour 2015,516.0,20.0,1.2566469190832348,0.07726165657464865
"2015-04-17_-_Majestic_Theatre_-_Detroit,_MI",2015-04-17,Regional Heat Tour 2015,516.0,20.0,1.3802617280516691,0.08425777559983422
"2015-04-18_-_Vic_Theater_-_Chicago,_IL",2015-04-18,Regional Heat Tour 2015,516.0,21.0,1.372989862123882,0.08233498450093493
"2015-04-19_-_First_Avenue_-_Minneapolis,_MN",2015-04-19,Regional Heat Tour 2015,517.0,22.0,1.679942171190856,0.09719438670817321
"2015-04-21_-_Headliners_-_Louisville,_KY",2015-04-21,Regional Heat Tour 2015,517.0,20.0,1.382627353710622,0.08414747456563222
"2015-04-22_-_Wexner_Center_-_Columbus,_OH",2015-04-22,Regional Heat Tour 2015,517.0,21.0,1.3094445575749045,0.079083395087554
"2015-04-23_-_Mr._Small's_-_Millvale,_PA",2015-04-23,Regional Heat Tour 2015,517.0,23.0,1.4107159593516234,0.08681328457042706
"2015-05-06_-_Sirius_XMU_Session_-_New_York,_NY",2015-05-06,,517.0,5.0,3.2540239080288216,0.051152439174558056
"2015-05-08_-_Shaky_Knees_Festival_-_Atlanta,_GA",2015-05-08,Regional Heat Tour 2015,517.0,17.0,4.0337294881879,0.14711667110464985
"2015-05-26_-_Gothic_Theatre_-_Denver,_CO",2015-05-26,Regional Heat Tour 2015,517.0,19.0,2.2129059280613936,0.1223576833052615
"2015-05-27_-_Urban_Lounge_-_Salt_Lake_City,_UT",2015-05-27,Regional Heat Tour 2015,518.0,17.0,0.9606043422090939,0.06570839842029687
"2015-05-29_-_KEXP_Session_-_Alaska_Junction_-_Seattle,_WA",2015-05-29,,519.0,11.0,4.800786970089417,0.12108092540496382
"2015-05-29_-_The_Showbox_-_Seattle,_WA",2015-05-29,Regional Heat Tour 2015,519.0,21.0,2.252347871266485,0.10954051099866262
"2015-05-30_-_Wonder_Ballroom_-_Portland,_OR",2015-05-30,Regional Heat Tour 2015,520.0,22.0,1.7574374159049315,0.11124666428286921
"2015-05-31_-_Amoeba_Records_-_San_Francisco,_CA",2015-05-31,,520.0,10.0,4.959465975396474,0.13437269838333352
"2015-06-01_-_The_Fillmore_-_San_Francisco,_CA",2015-06-01,Regional Heat Tour 2015,520.0,22.0,2.1322138157485853,0.10941366791630108
"2015-06-02_-_Great_American_Music_Hall_-_San_Francisco,_CA",2015-06-02,Regional Heat Tour 2015,521.0,21.0,1.845620127205297,0.12410872625996067
"2015-06-03_-_The_Mayan_-_Los_Angeles,_CA",2015-06-03,Regional Heat Tour 2015,521.0,22.0,0.988231335917077,0.06786555504048723
"2015-06-04_-_Pappy_and_Harriet's_-_Pioneertown,_CA",2015-06-04,Regional Heat Tour 2015,521.0,18.0,1.3689670656426636,0.08487709915934441
"2015-06-07_-_Houston_Free_Press_Festival_-_Houston,_TX",2015-06-07,Regional Heat Tour 2015,521.0,14.0,1.7162178136281692,0.10347714453659805
"2015-06-08_-_Kessler_Theater_-_Dallas,_TX",2015-06-08,Regional Heat Tour 2015,521.0,22.0,1.5347146116203447,0.09042127085712653
"2015-06-09_-_Austin_City_Limits_-_Moody_Theater_-_Austin,_TX",2015-06-09,Regional Heat Tour 2015,521.0,23.0,1.4153164721904303,0.08674119087736651
"2015-08-31_-_Whiplash_-_UCB_Theater_-_New_York,_NY",2015-08-31,,521.0,2.0,5.8973638271915885,0.0633615048844
"2015-09-08_-_Off_Broadway_-_St._Louis,_MO",2015-09-08,All Roads Lead to Lincoln Solo Mini-Tour 2015,521.0,21.0,4.439761324166936,0.2096174940220621
"2015-09-09_-_Lawrence_Arts_Center_-_Lawrence,_KS",2015-09-09,All Roads Lead to Lincoln Solo Mini-Tour 2015,522.0,20.0,3.8494291813035133,0.20490432515944418
"2015-09-10_-_Vega_-_Lincoln,_NE",2015-09-10,All Roads Lead to Lincoln Solo Mini-Tour 2015,522.0,20.0,2.968120859607823,0.15577470695604476
"2015-09-12_-_Maximum_Ames_Festival_-_First_United_Methodist_Church_-_Ames,_IA",2015-09-12,All Roads Lead to Lincoln Solo Mini-Tour 2015,522.0,18.0,3.10190976356589,0.1308105778560198
"2015-10-02_-_Bijou_Theatre_-_Knoxville,_TN",2015-10-02,"By, For, and About the Trees Southeastern Fall Tour 2015",522.0,19.0,2.898829283096614,0.1301319889038781
"2015-10-03_-_Neighborhood_Theatre_-_Charlotte,_NC",2015-10-03,"By, For, and About the Trees Southeastern Fall Tour 2015",522.0,22.0,2.0114380334104656,0.1259043210614244
"2015-10-04_-_Saturn_-_Birmingham,_AL",2015-10-04,"By, For, and About the Trees Southeastern Fall Tour 2015",522.0,21.0,1.9179020685920105,0.11955157102967541
"2015-10-05_-_40_Watt_Club_-_Athens,_GA",2015-10-05,"By, For, and About the Trees Southeastern Fall Tour 2015",522.0,21.0,1.197734869806776,0.08126557560708758
"2015-10-07_-_Culture_Room_-_Ft._Lauderdale,_FL",2015-10-07,"By, For, and About the Trees Southeastern Fall Tour 2015",522.0,19.0,1.5397855242573086,0.09313444737425315
"2015-10-08_-_The_Beacham_Theatre_-_Orlando,_FL",2015-10-08,"By, For, and About the Trees Southeastern Fall Tour 2015",522.0,20.0,1.221934531439898,0.07915259908346738
"2015-10-09_-_Sing_Out_Loud_Session_-_The_Pirate_Museum_-_St._Augustine,_FL",2015-10-09,,523.0,0.0,,0.04024825614931505
"2015-10-09_-_Colonial_Quarter_-_St._Augustine,_FL",2015-10-09,"By, For, and About the Trees Southeastern Fall Tour 2015",522.0,18.0,0.7846497830252083,0.054230019520994675
